VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Mitsui Fudosan Co Ltd,8801,0.1125%
E.ON SE,EOAN,0.1122%
Relx PLC,REL,0.1122%
Legal & General Group PLC,LGEN,0.1108%
Repsol SA,REP,0.1102%
Swedbank AB,SWED.A,0.1101%
Kyocera Corp,6971,0.1097%
Legrand SA,LR,0.1094%
Daiichi Sankyo Co Ltd,4568,0.1089%
Akzo Nobel NV,AKZA,0.1077%
WPP PLC,WPP,0.1072%
Sampo Oyj,SAMPO,0.1071%
Henkel AG & Co KgaA,HEN,0.107%
Fresenius Medical Care AG & Co KGaA,FME,0.1066%
Relx NV,REN,0.1065%
Experian PLC,EXPN,0.106%
Shinhan Financial Group Co Ltd,055550,0.1059%
Subaru Corp,7270,0.1058%
Intesa Sanpaolo SpA,ISP,0.1055%
JXTG Holdings Inc,5020,0.1054%
Magna International Inc,MG,0.1048%
LG Chem Ltd,051915,0.1038%
Hang Seng Bank Ltd,11,0.1037%
Sumitomo Corp,8053,0.1027%
Renault SA,RNO,0.1023%
Sysmex Corp,6869,0.1022%
ArcelorMittal SA,MT,0.1019%
Statoil ASA,STL,0.1012%
Naver Corp,035420,0.1009%
Capgemini SE,CAP,0.1001%
Givaudan SA,GIVN,0.0995%
Heineken NV,HEIA,0.0993%
Transurban Group,TCL,0.0979%
SSE PLC,SSE,0.0973%
DNB ASA,DNB,0.0973%
Sky PLC,SKY,0.0972%
Mitsubishi Estate Co Ltd,8802,0.0972%
Kubota Corp,6326,0.0965%
Celltrion Inc,068270,0.0955%
Ferguson Plc,FERG,0.0953%
Hoya Corp,7741,0.0952%
Assa Abloy AB,ASSA.B,0.0947%
Rolls-Royce Holdings PLC,RR.,0.0942%
Sumitomo Mitsui Trust Holdings Inc,8309,0.0941%
London Stock Exchange Group PLC,LSE,0.0937%
BOC Hong Kong Holdings Ltd,2388,0.0937%
Murata Manufacturing Co Ltd,6981,0.0933%
UPM-Kymmene Oyj,UPM,0.0932%
Credit Agricole SA,ACA,0.0926%
Shionogi & Co Ltd,4507,0.0921%
Waste Connections Inc,WCN,0.0919%
Link Real Estate Investment Trust,823,0.0912%
Asahi Group Holdings Ltd,2502,0.0909%
Eisai Co Ltd,4523,0.0908%
