EFA: iShares MSCI EAFE ETF
Inception Date: 2001-08-14
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	77993441
Shares Outstanding: 1104000000
Expense Ratio: 0.32%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/EFA


Holding,Symbol,Weighting
SEGRO PLC,SGRO,0.0561%
Hannover Rueck SE,HNR1,0.0558%
Ryohin Keikaku Co Ltd,RYKKF,0.0558%
Taylor Wimpey PLC,TW.,0.0555%
T&D Holdings Inc,8795,0.0554%
Terna Rete Elettrica Nazionale SpA,TRN,0.0553%
New World Development Co Ltd,17,0.0553%
Prosiebensat 1 Media SE,PSM,0.0553%
Kinnevik AB,KINV.B,0.0552%
Coca-Cola European Partners PLC,CCE,0.0549%
Hankyu Hanshin Holdings Inc,9042,0.0547%
United Internet AG,UTDI,0.0546%
Sumitomo Chemical Co Ltd,4005,0.0545%
Exor NV,EXO,0.0545%
Bank of Ireland Group PLC,BIRG,0.0544%
St. James's Place PLC,STJ,0.0541%
Croda International PLC,CRDA,0.0538%
Gecina SA,GFC,0.0537%
Jardine Strategic Holdings Ltd,J37,0.0537%
Swedish Match AB,SWMA,0.0536%
M3 Inc,2413,0.0536%
Oil Search Ltd,OSH,0.0535%
Electricite de France SA,EDF,0.0533%
Toyota Tsusho Corp,8015,0.0531%
Melco Resorts & Entertainment Ltd,MLCO,0.0528%
MTR Corp Ltd,66,0.0527%
Wharf Real Estate Investment Company Ltd,1997,0.0523%
SMC Corp,SMECF,0.0521%
AB SKF,SKF.B,0.052%
James Hardie Industries PLC,JHX,0.0511%
Yara International ASA,YAR,0.0509%
Osaka Gas Co Ltd,9532,0.0509%
Natixis SA,KN,0.0508%
Stockland Corporation Ltd,SGP,0.0508%
Endesa SA,ELE,0.0506%
Ubisoft Entertainment SA,UBI,0.0506%
Randstad NV,RAND,0.0505%
Randgold Resources Ltd,RRS,0.0505%
Vifor Pharma AG,VIFN,0.0504%
Orkla ASA,ORKLF,0.0503%
LendLease Group,LLC,0.0502%
Edenred SA,EDEN,0.0502%
Yakult Honsha Co Ltd,2267,0.05%
Tokyo Electric Power Company Holdings Inc,9501,0.0499%
Barratt Developments PLC,BDEV,0.0499%
Baloise Holding Ltd,BALN,0.0496%
Alfa Laval AB,ALFA,0.0496%
Micro Focus International PLC,MCRO,0.0494%
