IEFA: iShares Core MSCI EAFE ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	58547655
Shares Outstanding: 880000000
Expense Ratio: 0.08%
Tracks This Index: MSCI EAFE Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEFA


Holding,Symbol,Weighting
Yaskawa Electric Corp,6506,0.0305%
GN Store Nord A/S,GN,0.0305%
Tsuruha Holdings Inc,3391,0.0304%
Kintetsu Group Holdings Co Ltd,9041,0.0304%
Coca-Cola Bottlers Japan Holdings Inc,2579,0.0303%
Disco Corp,6146,0.0303%
NSK Ltd,6471,0.0303%
Amundi SA,AMUN,0.0303%
Investec PLC,INVP,0.0302%
Nippon Paint Holdings Co Ltd,4612,0.0302%
Shizuoka Bank Ltd,8355,0.0302%
Chiba Bank Ltd,8331,0.03%
John Wood Group PLC,WG.,0.03%
Minebea Mitsumi Inc,6479,0.03%
Clariant AG,CLN,0.0299%
Poste Italiane SpA,PST,0.0298%
CK Infrastructure Holdings Ltd,1038,0.0298%
Raiffeisen Bank International AG,RBI,0.0298%
Meggitt PLC,MGGT,0.0298%
Tohoku Electric Power Co Inc,9506,0.0297%
UBM PLC,UBM,0.0295%
Altice NV,ATC,0.0294%
InterXion Holding NV,INXN,0.0294%
Seek Ltd,SEK,0.0294%
Sojitz Corp,2768,0.0294%
FinecoBank Banca Fineco SpA,FBK,0.0293%
Hamamatsu Photonics KK,6965,0.0293%
Yahoo Japan Corp,4689,0.0293%
Securitas AB,SECU.B,0.0292%
Shimizu Corp,1803,0.0291%
Yakult Honsha Co Ltd,YKLTF,0.0291%
Hankyu Hanshin Holdings Inc,9042,0.0291%
The Swatch Group AG,UHRN,0.029%
ANA Holdings Inc,9202,0.0289%
Antofagasta PLC,ANTO,0.0288%
Aalberts Industries NV,AALB,0.0288%
Ingenico Group SA,ING,0.0287%
Dufry AG,DUFN,0.0287%
Alumina Ltd,AWC,0.0287%
Keio Corp,9008,0.0286%
Jardine Strategic Holdings Ltd,J37,0.0285%
M3 Inc,2413,0.0285%
Japan Airlines Co Ltd,9201,0.0284%
Aozora Bank Ltd,8304,0.0284%
Georg Fischer AG,FI-N,0.0283%
Fisher & Paykel Healthcare Corporation Ltd,FPH,0.0283%
Japan Retail Fund Investment Corp,8953,0.0282%
Challenger Ltd,CGF,0.0282%
Toyota Tsusho Corp,8015,0.0282%
Fujitsu Ltd,FJTSF,0.0281%
Telecom Italia SpA,TITR,0.028%
Idemitsu Kosan Co Ltd,5019,0.028%
Iliad SA,ILD,0.028%
Ems Chemie Holding AG,EMSN,0.0279%
Incitec Pivot Ltd,IPL,0.0279%
NGK Insulators Ltd,5333,0.0279%
Hoshizaki Corp,6465,0.0278%
Scout24 AG,G24,0.0278%
Seiko Epson Corp,6724,0.0276%
Bridgestone Corp,BRDCF,0.0276%
Mitsubishi Motors Corp,7211,0.0276%
Bayerische Motoren Werke AG,BMW3,0.0274%
Kyushu Electric Power Co Inc,9508,0.0274%
Gemalto NV,GTO,0.0274%
Japan Prime Realty Investment Corp,8955,0.0273%
Tokyo Electron Ltd,TOELF,0.0272%
Auto Trader Group PLC,AUTO,0.0271%
Stanley Electric Co Ltd,6923,0.0271%
Ascendas Real Estate Investment Trust,A17U,0.0271%
Pigeon Corp,PIGEF,0.027%
Hitachi Construction Machinery Co Ltd,HTCMF,0.027%
Beazley PLC,BEZ,0.0269%
Swire Pacific Ltd,SWRAF,0.0268%
Tosoh Corp,4042,0.0267%
AIB Group plc,A5G,0.0266%
Konami Holdings Corp,9766,0.0265%
Bank of East Asia Ltd,23,0.0265%
Fuji Electric Co Ltd,FELTF,0.0265%
Dentsu Inc,DNTUF,0.0264%
Taiheiyo Cement Corp,5233,0.0263%
Nikon Corp,7731,0.0263%
Tele2 AB,TEL2.B,0.0263%
Elis SA,ELIS,0.0261%
Indivior PLC,INDV,0.0261%
Singapore Exchange Ltd,S68,0.026%
Toppan Printing Co Ltd,TONPF,0.026%
Intermediate Capital Group PLC,ICP,0.0259%
William Demant Holding A/S,WDH,0.0259%
Sino Land Co Ltd,83,0.0259%
Rexel SA,RXL,0.0258%
Bandai Namco Holdings Inc,7832,0.0257%
Otsuka Corp,4768,0.0257%
Toyota Motor Corp,TOYOF,0.0256%
BBA Aviation PLC,BBA,0.0256%
Showa Denko KK,4004,0.0255%
THK Co Ltd,6481,0.0255%
NEX Group PLC,NXG,0.0254%
SSP Group PLC,SSPG,0.0253%
RPC Group PLC,RPC,0.0253%
CNP Assurances SA,CNP,0.0253%
Nokian Tyres plc,NRE1V,0.0252%
Sumitomo Heavy Industries Ltd,6302,0.0252%
Santen Pharmaceutical Co Ltd,4536,0.025%
Singapore Airlines Ltd,C6L,0.025%
Euronext NV,ENX,0.0249%
Jeronimo Martins SGPS SA,JMT,0.0249%
Derwent London PLC,DLN,0.0248%
Davide Campari Milano SpA,CPR,0.0248%
NMC Health PLC,NMC,0.0248%
Kuraray Co Ltd,3405,0.0247%
Komatsu Ltd,KMTUF,0.0247%
IHI Corp,7013,0.0247%
Ocado Group PLC,OCDO,0.0246%
Makita Corp,MKEWF,0.0246%
Spectris PLC,SXS,0.0246%
Millicom International Cellular SA,MIC.SDB,0.0245%
Tullow Oil PLC,TLW,0.0245%
Fukuoka Financial Group Inc,8354,0.0245%
Don Quijote Holdings Co Ltd,DQJCF,0.0244%
Kawasaki Heavy Industries Ltd,7012,0.0243%
Spark New Zealand Ltd,SPK,0.0243%
SEB SA,SK,0.0243%
Fuchs Petrolub SE,FPE3,0.0243%
Elekta AB (publ),EKTA.B,0.0243%
Schindler Holding AG,SCHN,0.0243%
B&M European Value Retail SA,BME,0.0242%
Mapfre SA,MAP,0.0242%
ASOS PLC,ASC,0.0242%
Keisei Electric Railway Co Ltd,9009,0.0241%
Recordati Industria Chimica e Farmaceutica SpA,REC,0.0241%
Proximus NV,PROX,0.0241%
Travis Perkins PLC,TPK,0.0241%
IG Group Holdings PLC,IGG,0.024%
Suzuki Motor Corp,SZKMF,0.0239%
1&1 Drillisch AG,DRI,0.0238%
freenet AG,FNTN,0.0238%
Galapagos NV,GLPG,0.0238%
Start Today Co Ltd,3092,0.0238%
Kyushu Railway Co,9142,0.0238%
Howden Joinery Group PLC,HWDN,0.0238%
Haseko Corp,1808,0.0238%
Siemens Gamesa Renewable Energy SA,SGRE,0.0237%
Wendel SE,MF,0.0237%
Jyske Bank A/S,JYSK,0.0237%
Storebrand ASA,STB,0.0237%
Castellum AB,CAST,0.0236%
Singapore Technologies Engineering Ltd,S63,0.0236%
Nibe Industrier AB,NIBE.B,0.0235%
Toho Co Ltd,TKCOF,0.0235%
Pola Orbis Holdings Inc,4927,0.0235%
ConvaTec Group PLC,CTEC,0.0235%
Cellnex Telecom SA,CLNX,0.0234%
Ablynx NV,ABLX,0.0233%
Auckland International Airport Ltd,AIA,0.0233%
Inchcape PLC,INCH,0.0233%
Subsea 7 SA,SUBC,0.0232%
United Urban Investment Corp,8960,0.0232%
Husqvarna AB,HUSQ.B,0.0232%
Nihon M&A Center Inc,2127,0.0232%
Man Group PLC,EMG,0.0231%
Ackermans & Van Haaren NV,ACKB,0.023%
Orix JREIT Inc,8954,0.023%
Mebuki Financial Group Inc,7167,0.0229%
H Lundbeck A/S,LUN,0.0229%
Pennon Group PLC,PNN,0.0228%
TGS NOPEC Geophysical Company ASA,TGS,0.0228%
Tobu Railway Co Ltd,9001,0.0228%
Denso Corp,DNZOF,0.0227%
Altran Technologies SA,ALT,0.0227%
IMI PLC,IMI,0.0226%
Phoenix Group Holdings,PHNX,0.0226%
Wharf Holdings Ltd,4,0.0225%
Burford Capital Ltd,BUR,0.0225%
Dechra Pharmaceuticals PLC,DPH,0.0225%
Rotork PLC,ROR,0.0224%
Bank of Kyoto Ltd,8369,0.0223%
Cobham PLC,COB,0.0223%
NH Foods Ltd,2282,0.0223%
Axel Springer SE,SPR,0.0222%
Frutarom Industries Ltd,FRUT,0.0222%
Andritz AG,ANDR,0.0222%
Fraport AG Frankfurt Airport Services Worldwide,FRA,0.0221%
Bendigo and Adelaide Bank Ltd,BEN,0.0221%
Flughafen Zuerich AG,FHZN,0.0221%
Wilmar International Ltd,F34,0.0221%
VAT Group AG,VACN,0.022%
CYBG PLC,CYBG,0.022%
Eutelsat Communications SA,ETL,0.022%
Venture Corporation Ltd,V03,0.0219%
Metso Oyj,METSO,0.0219%
Fevertree Drinks PLC,FEVR,0.0218%
Kesko Oyj,KESKOB,0.0218%
Nabtesco Corp,6268,0.0217%
Mitsui Chemicals Inc,4183,0.0216%
Honda Motor Co Ltd,HNDAF,0.0216%
Fresnillo PLC,FRES,0.0216%
Swedish Orphan Biovitrum AB (publ),SOBI,0.0216%
Huhtamaki Oyj,HUH1V,0.0215%
Sharp Corp,6753,0.0215%
Sundrug Co Ltd,SDGCF,0.0215%
Ambu A/S,AMBU.B,0.0214%
Amer Sports Oyj,AMEAS,0.0214%
Siltronic AG,WAF,0.0214%
Swire Properties Ltd,1972,0.0214%
Nichirei Corp,2871,0.0213%
Crown Resorts Ltd,CWN,0.0212%
Eurazeo SE,RF,0.0212%
Omron Corp,OMRNF,0.0212%
Tate & Lyle PLC,TATE,0.0212%
City Developments Ltd,C09,0.0212%
Electrocomponents PLC,ECM,0.0212%
Cineworld Group PLC,CINE,0.0211%
TP ICAP PLC,TCAP,0.021%
Square Enix Holdings Co Ltd,9684,0.021%
Inmobiliaria Colonial SOCIMI SA,COL,0.0209%
Hisamitsu Pharmaceutical Co Inc,HTSUF,0.0209%
Nomura Real Estate Master Fund Inc,3462,0.0209%
Chugai Pharmaceutical Co Ltd,CHGCF,0.0209%
Shimadzu Corp,7701,0.0208%
Telefonica Deutschland Holding AG,O2D,0.0207%
Minth Group Ltd,425,0.0207%
Man SE,MAN,0.0207%
Aker BP ASA,AKERBP,0.0206%
Hikari Tsushin Inc,9435,0.0205%
OC Oerlikon Corporation AG Pfaeffikon,OERL,0.0205%
Iluka Resources Ltd,ILU,0.0205%
NGK Spark Plug Co Ltd,5334,0.0205%
Asm Pacific Technology Ltd,522,0.0205%
Sohgo Security Services Co Ltd,2331,0.0205%
SBI Holdings Inc,8473,0.0204%
BTG PLC,BTG,0.0204%
PSP Swiss Property AG,PSPN,0.0203%
Italgas SpA,IG,0.0203%
Intesa Sanpaolo SpA,ISPR,0.0203%
Comfortdelgro Corporation Ltd,C52,0.0203%
Electric Power Development Co Ltd,9513,0.0202%
Capitaland Mall Trust,C38U,0.0202%
Sopra Steria Group SA,SOP,0.0202%
Nippon Shinyaku Co Ltd,4516,0.0202%
Macquarie Atlas Roads Group,MQA,0.0202%
Merlin Entertainments PLC,MERL,0.0202%
REA Group Ltd,REA,0.0202%
Fletcher Building Ltd,FBU,0.0201%
Playtech PLC,PTEC,0.0201%
Toyo Suisan Kaisha Ltd,2875,0.0201%
Ebara Corp,EBCOF,0.0201%
Koninklijke Vopak NV,VPK,0.02%
Hays PLC,HAS,0.02%
Furukawa Electric Co Ltd,FUWAF,0.0199%
easyJet plc,EZJ,0.0199%
Mitsui OSK Lines Ltd,9104,0.0199%
Israel Discount Bank Ltd,DSCT,0.0199%
A2A SpA,A2A,0.0199%
RTL Group SA,RRTL,0.0199%
Industrivarden AB,INDU.C,0.0199%
Pargesa Holding SA,PARG,0.0198%
HKT Trust and HKT Ltd,6823,0.0198%
Metro Bank PLC,MTRO,0.0198%
Gjensidige Forsikring ASA,GJF,0.0198%
IMCD NV,IMCD,0.0198%
MatsumotoKiyoshi Holdings Co Ltd,3088,0.0198%
Grenke AG,GLJ,0.0198%
Remy Cointreau SA,RCO,0.0197%
Suntec Real Estate Investment Trust,T82U,0.0197%
Lawson Inc,LWSOF,0.0196%
Star Entertainment Group Ltd,SGR,0.0196%
Suzuken Co Ltd,9987,0.0196%
Nagoya Railroad Co Ltd,9048,0.0195%
UOL Group Ltd,U14,0.0195%
CapitaLand Commercial Trust,C61U,0.0194%
Abcam PLC,ABC,0.0194%
Screen Holdings Co Ltd,7735,0.0194%
Konica Minolta Inc,4902,0.0194%
Mitsubishi Materials Corp,MIMTF,0.0193%
Chugoku Electric Power Co Inc,9504,0.0193%
Hochtief AG,HOT,0.0193%
Shimadzu Corp,SHMZF,0.0192%
Kaz Minerals PLC,KAZ,0.0192%
Philips Lighting NV,LIGHT,0.0192%
Fonciere des Regions SA,FDR,0.0191%
PeptiDream Inc,4587,0.0191%
CIMIC Group Ltd,CIM,0.0191%
Oracle Corp Japan,OCLCF,0.0191%
Advance Residence Investment Corp,3269,0.0191%
Banco Comercial Portugues SA,BCP,0.019%
Ube Industries Ltd,4208,0.019%
Etablissementen Franz Colruyt NV,COLR,0.019%
Downer EDI Ltd,DOW,0.0189%
Glanbia PLC,GL9i,0.0188%
Healthscope Ltd,HSO,0.0188%
Mediclinic International PLC,MDC,0.0188%
TIS Inc,3626,0.0188%
Lagardere SCA,MMB,0.0188%
Shaftesbury PLC,SHB,0.0188%
William Hill PLC,WMH,0.0187%
Denka Co Ltd,4061,0.0187%
Imerys SA,NK,0.0187%
Asahi Intecc Co Ltd,7747,0.0187%
SBM Offshore NV,SBMO,0.0187%
UDG Healthcare PLC,UDG,0.0186%
McDonald's Holdings Company Japan Ltd,MDNDF,0.0186%
Advantest Corp,6857,0.0185%
Azbil Corp,6845,0.0185%
JGC Corp,1963,0.0185%
Melco International Development Ltd,200,0.0184%
Kerry Properties Ltd,683,0.0184%
Terumo Corp,TRUMF,0.0184%
Kurita Water Industries Ltd,KTWIF,0.0184%
Hirose Electric Co Ltd,HRSEF,0.0183%
Biomerieux SA,BIM,0.0183%
Israel Chemicals Ltd,ICL,0.0183%
Royal Unibrew A/S,RBREW,0.0182%
Sumco Corp,3436,0.0181%
Amada Holdings Co Ltd,6113,0.0181%
Sony Corp,SNEJF,0.0181%
Wix.Com Ltd,WIX,0.0181%
Persol Holdings Co Ltd,2181,0.018%
Toshiba Corp,TOSBF,0.018%
Close Brothers Group PLC,CBG,0.018%
Kyocera Corp,KYOCF,0.018%
Hang Lung Properties Ltd,101,0.0179%
Orion Oyj,ORNBV,0.0179%
Helvetia Holding AG,HELN,0.0179%
Victrex PLC,VCT,0.0179%
ALS Ltd,ALQ,0.0178%
Nissin Foods Holdings Co Ltd,NFPDF,0.0178%
Ryanair Holdings PLC,RYAAY,0.0178%
Hysan Development Co Ltd,HYSNF,0.0178%
Tokyu Fudosan Holdings Corp,3289,0.0178%
Nifco Inc,7988,0.0177%
BE Semiconductor Industries NV,BESI,0.0177%
Beach Energy Ltd,BPT,0.0177%
Nomura Real Estate Holdings Inc,3231,0.0177%
Wienerberger AG,WIE,0.0177%
Daiwa House Reit Investment Corp,8984,0.0177%
HomeServe PLC,HSV,0.0177%
Link Administration Holdings Ltd,LNK,0.0176%
Northern Star Resources Ltd,NST,0.0176%
Mitsubishi Gas Chemical Co Inc,4182,0.0176%
Topdanmark A/S,TOP,0.0176%
Hitachi High-Technologies Corp,8036,0.0175%
Compagnie Plastic Omnium SA,POM,0.0174%
Evolution Mining Ltd,EVN,0.0174%
TKH Group NV,TWEKA,0.0174%
Fabege AB,FABG,0.0174%
Rinnai Corp,RINIF,0.0174%
MorphoSys AG,MOR,0.0174%
Ryman Healthcare Ltd,RYM,0.0174%
ASM International NV,ASM,0.0174%
Com Hem Holding AB,COMH,0.0174%
Daicel Corp,4202,0.0174%
Alps Electric Co Ltd,6770,0.0174%
CA Immobilien Anlagen AG,CAI,0.0173%
UnipolSai Assicurazioni SpA,US,0.0173%
Alten SA,ATE,0.0172%
Hera SpA,HER,0.0172%
Bank of Queensland Ltd,BOQ,0.0172%
Orbotech Ltd,ORBK,0.0172%
Fastighets AB Balder,BALD.B,0.0171%
Kindred Group PLC,KIND.SDB,0.017%
Capital & Counties Properties PLC,CAPC,0.017%
Simcorp A/S,SIM,0.017%
Galenica AG,GALE,0.017%
Konecranes Abp,KCR,0.0169%
Givaudan SA,GVDBF,0.0169%
Spark Infrastructure Group,SKI,0.0169%
Bechtle AG,BC8,0.0168%
Balfour Beatty PLC,BBY,0.0168%
Isetan Mitsukoshi Holdings Ltd,3099,0.0168%
WorleyParsons Ltd,WOR,0.0168%
Nippon Yusen KK,9101,0.0168%
Enagas SA,ENGGF,0.0167%
Kansai Paint Co Ltd,4613,0.0167%
Yokohama Rubber Co Ltd,5101,0.0167%
Ansell Ltd,ANN,0.0166%
TAG Immobilien AG,TEG,0.0166%
Tecan Group AG,TECN,0.0166%
Keihan Holdings Co Ltd,9045,0.0166%
Alfresa Holdings Corp,2784,0.0166%
Comsys Holdings Corp,1721,0.0166%
Wacker Chemie AG,WCH,0.0166%
Sunrise Communications Group AG,SRCG,0.0166%
Nankai Electric Railway Co Ltd,9044,0.0166%
Nisshin Seifun Group Inc,2002,0.0166%
Dometic Group AB (publ),DOM,0.0165%
Distribuidora Internacional de Alimentacion SA,DIA,0.0165%
Japan Hotel Reit Investment Corp,8985,0.0165%
Tritax Big Box Reit PLC,BBOX,0.0165%
DIC Corp,4631,0.0165%
Rohto Pharmaceutical Co Ltd,4527,0.0165%
Hulic Co Ltd,3003,0.0165%
Hikma Pharmaceuticals PLC,HIK,0.0165%
Elbit Systems Ltd,ESLT,0.0164%
Telenet Group Holding NV,TNET,0.0164%
Yokogawa Electric Corp,6841,0.0163%
Aurubis AG,NDA,0.0162%
Bper Banca SpA,BPE,0.0162%
Taisho Pharmaceutical Holdings Co Ltd,4581,0.0162%
USS Co Ltd,4732,0.0162%
TLG Immobilien AG,TLG,0.0161%
GLP J-REIT,3281,0.0161%
Nemetschek SE,NEM,0.0161%
Unite Group PLC,UTG,0.0161%
Toyota Tsusho Corp,TYHOF,0.0161%
Mizrahi Tefahot Bank Ltd,MZTF,0.0161%
Miura Co Ltd,6005,0.0161%
Medipal Holdings Corp,7459,0.0161%
Brother Industries Ltd,6448,0.0161%
Loomis AB,LOOM.B,0.016%
Cembra Money Bank AG,CMBN,0.016%
Kobe Steel Ltd,5406,0.016%
Thule Group AB,THULE,0.0159%
WH Smith PLC,SMWH,0.0159%
Icade SA,ICAD,0.0159%
Yamada Denki Co Ltd,9831,0.0159%
Saab AB,SAAB.B,0.0159%
Aareal Bank AG,ARL,0.0159%
Marui Group Co Ltd,8252,0.0158%
LI & Fung Ltd,494,0.0158%
SATS Ltd,S58,0.0158%
Nippon Prologis REIT Inc,3283,0.0158%
Xinyi Glass Holdings Ltd,868,0.0158%
Schibsted ASA,SCHB,0.0158%
Cleanaway Waste Management Ltd,CWY,0.0158%
JCDecaux SA,DEC,0.0158%
Metcash Ltd,MTS,0.0158%
Duerr AG,DUE,0.0158%
Societe BIC SA,BB,0.0158%
Calbee Inc,2229,0.0157%
Sofina SA,SOF,0.0157%
Hexpol AB,HPOL.B,0.0157%
L E Lundbergforetagen AB (publ),LUND.B,0.0157%
Lion Corp,4912,0.0157%
Sartorius Stedim Biotech SA,DIM,0.0157%
Thomas Cook Group plc,TCG,0.0157%
Dixons Carphone PLC,DC.,0.0156%
Carl Zeiss Meditec AG,AFX,0.0156%
Grand City Properties SA,GYC,0.0156%
Kaneka Corp,KANKF,0.0155%
Tokyo Century Corp,8439,0.0155%
Welcia Holdings Co Ltd,3141,0.0155%
Nexity SA,NXI,0.0155%
Rockwool International A/S,ROCK.B,0.0155%
Daily Mail and General Trust P L C,DMGT,0.0154%
Tower Semiconductor Ltd,TSEM,0.0154%
Kamigumi Co Ltd,9364,0.0154%
Banca Popolare di Sondrio ScpA,BPSO,0.0154%
Jupiter Fund Management PLC,JUP,0.0154%
Park24 Co Ltd,PKCOF,0.0154%
Yamazaki Baking Co Ltd,2212,0.0154%
Mabuchi Motor Co Ltd,MBUMF,0.0154%
P/F Bakkafrost,BAKKA,0.0154%
Contact Energy Ltd,CEN,0.0154%
Worldline SA,WLN,0.0153%
Oji Holdings Corp,OJIPF,0.0153%
Hang Lung Group Ltd,10,0.0153%
Sydbank A/S,SYDB,0.0153%
Cerved Information Solutions SpA,CERV,0.0152%
Great Portland Estates PLC,GPOR,0.0152%
Japan Logistics Fund Inc,8967,0.0152%
GAM Holding AG,GAM,0.0151%
Renishaw PLC,RSW,0.0151%
Aeon Financial Service Co Ltd,AEOJF,0.0151%
Sankyu Inc,9065,0.0151%
Idorsia Ltd,IDIA,0.0151%
Casino Guichard Perrachon SA,CO,0.015%
BillerudKorsnas AB (publ),BILL,0.015%
Unipol Gruppo SpA,UNI,0.015%
Yoox Net-A-Porter Group SpA,YNAP,0.0149%
AAK AB (publ),AAK,0.0149%
Viscofan SA,VIS,0.0149%
Interpump Group SpA,IP,0.0149%
Dassault Aviation SA,AM,0.0149%
Acciona SA,ANA,0.0149%
Jardine Cycle & Carriage Ltd,C07,0.0149%
Ascential PLC,ASCL,0.0149%
Spie SA,SPIE,0.0149%
Britvic PLC,BVIC,0.0148%
Meridian Energy Ltd,MEL,0.0148%
Bezeq Israeli Telecommunication Corp Ltd,BEZQ,0.0148%
NWS Holdings Ltd,659,0.0148%
Iida Group Holdings Co Ltd,3291,0.0147%
Gerresheimer AG,GXI,0.0147%
Leonardo SpA,LDO,0.0147%
Valmet Oyj,VALMT,0.0147%
Genus PLC,GNS,0.0147%
Benesse Holdings Inc,BSEFF,0.0147%
Leroy Seafood Group ASA,LSG,0.0147%
Koninklijke Boskalis Westminster NV,BOKA,0.0147%
Pagegroup PLC,PAGE,0.0146%
Air Water Inc,4088,0.0146%
Hispania Activos Inmobiliarios SOCIMI SA,HIS,0.0146%
Cancom SE,COK,0.0146%
Qube Holdings Ltd,QUB,0.0145%
CIE Automotive SA,CIE,0.0145%
SalMar ASA,SALM,0.0145%
Carsales.Com Ltd,CAR,0.0145%
Software AG,SOW,0.0145%
Tryg A/S,TRYG,0.0145%
Mitsubishi UFJ Lease & Finance Co Ltd,8593,0.0145%
Babcock International Group PLC,BAB,0.0144%
Freni Brembo SpA,BRE,0.0144%
AusNet Services Ltd,AST,0.0144%
Aperam SA,APAM,0.0144%
Relo Group Inc,8876,0.0144%
Aggreko PLC,AGK,0.0143%
Bovis Homes Group PLC,BVS,0.0143%
Mineral Resources Ltd,MIN,0.0143%
Jenoptik AG,JEN,0.0143%
Schaeffler AG,SHA,0.0143%
Sony Financial Holdings Inc,8729,0.0143%
Mitsubishi Tanabe Pharma Corp,4508,0.0143%
Mitsui Mining and Smelting Co Ltd,5706,0.0143%
Bodycote PLC,BOY,0.0142%
Ezaki Glico Co Ltd,2206,0.0142%
Nippon Electric Glass Co Ltd,NPEGF,0.0142%
JSR Corp,4185,0.0142%
NetLink NBN Trust,CJLU,0.0142%
Entra ASA,ENTRA,0.0142%
National Express Group PLC,NEX,0.0142%
Yamaguchi Financial Group Inc,8418,0.0142%
Teijin Ltd,3401,0.0142%
Asics Corp,7936,0.0141%
Seino Holdings Co Ltd,9076,0.0141%
Holmen AB,HOLM.B,0.0141%
Metro AG,B4B,0.0141%
STADA Arzneimittel AG,SAZ,0.0141%
Bucher Industries AG,BUCN,0.0141%
ICA Gruppen AB,ICA,0.0141%
PCCW Ltd,8,0.0141%
DuluxGroup Ltd,DLX,0.014%
Kewpie Corp,2809,0.014%
Shangri-La Asia Ltd,SHALF,0.014%
Azimut Holding SpA,AZM,0.014%
Greene King PLC,GNK,0.014%
OZ Minerals Ltd,OZL,0.014%
Metsa Board Oyj,METSB,0.014%
HK Electric Investments Ltd,2638,0.014%
Acerinox SA,ACX,0.014%
Immofinanz AG,IIA,0.014%
KBC Ancora CVA,KBCA,0.0139%
Nitto Denko Corp,NDEKF,0.0139%
Inmarsat PLC,ISAT,0.0139%
Norma Group SE,NOEJ,0.0139%
Kakaku.com Inc,2371,0.0139%
Cts Eventim AG & Co KgaA,EVD,0.0139%
JD Sports Fashion PLC,JD.,0.0138%
Barry Callebaut AG,BYCBF,0.0138%
Buzzi Unicem SpA,BZU,0.0138%
Flsmidth & Co A/S,FLS,0.0138%
Itochu Techno-Solutions Corp,ITTOF,0.0138%
Cairn Energy PLC,CNE,0.0137%
Miraca Holdings Inc,4544,0.0137%
Flight Centre Travel Group Ltd,FLT,0.0137%
Prosegur Compania de Seguridad SA,PSG,0.0136%
Barry Callebaut AG,BARN,0.0136%
Sumitomo Dainippon Pharma Co Ltd,4506,0.0136%
Izumi Co Ltd,8273,0.0136%
Mapletree Commercial Trust,N2IU,0.0136%
House Foods Group Inc,2810,0.0135%
Aeon Mall Co Ltd,8905,0.0135%
MonotaRO Co Ltd,3064,0.0135%
Credit Saison Co Ltd,8253,0.0135%
Modern Times Group MTG AB,MTG.B,0.0135%
Charter Hall Group,CHC,0.0134%
EVRAZ plc,EVR,0.0134%
Applus Services SA,APPS,0.0134%
Ito En Ltd,ITOEF,0.0134%
SSAB AB,SSAB.B,0.0134%
JFE Holdings Inc,JFEEF,0.0134%
Valiant Holding AG,VATN,0.0134%
ABC-Mart Inc,2670,0.0133%
Horiba Ltd,HRIBF,0.0133%
Hitachi Chemical Co Ltd,4217,0.0133%
Magellan Financial Group Ltd,MFG,0.0133%
Aica Kogyo Co Ltd,4206,0.0132%
Centamin PLC,CEY,0.0132%
Leopalace21 Corp,8848,0.0132%
Keikyu Corp,9006,0.0132%
Ulvac Inc,6728,0.0132%
CSR Ltd,CSR,0.0132%
Yangzijiang Shipbuilding Holdings Ltd,BS6,0.0131%
Gunma Bank Ltd,8334,0.0131%
Sugi Holdings Co Ltd,7649,0.0131%
Sumitomo Rubber Industries Ltd,5110,0.0131%
TechnoPro Holdings Inc,6028,0.0131%
Moneysupermarket.Com Group PLC,MONY,0.0131%
Kagome Co Ltd,KGMEF,0.0131%
Paragon Banking Group PLC,PAG,0.013%
Elior Group SA,ELIOR,0.013%
Zardoya Otis SA,ZOT,0.013%
John Laing Group PLC,JLG,0.013%
Indutrade AB,INDT,0.013%
Banca Mediolanum SpA,BMED,0.013%
Saipem SpA,SPM,0.013%
Salzgitter AG,SZG,0.013%
Sophos Group PLC,SOPH,0.013%
Warehouses de Pauw Comm VA,WDP,0.0129%
Toho Gas Co Ltd,9533,0.0129%
SFS Group AG,SFSN,0.0129%
Seibu Holdings Inc,9024,0.0129%
Kobayashi Pharmaceutical Co Ltd,KBYPF,0.0129%
Anima Holding SpA,ANIM,0.0129%
Stroeer SE & Co KGaA,SAX,0.0129%
SoftBank Group Corp,SFTBF,0.0128%
Kinden Corp,1944,0.0128%
SCSK Corp,9719,0.0128%
Diploma PLC,DPLM,0.0128%
Altium Ltd,ALU,0.0128%
Tieto Oyj,TIE1V,0.0128%
Cofinimmo SA,COFB,0.0128%
Grupo Catalana Occidente SA,GCO,0.0127%
Kyudenko Corp,1959,0.0127%
Intu Properties PLC,INTU,0.0127%
Infrastrutture Wireless Italiane SpA,INW,0.0127%
TS Tech Co Ltd,7313,0.0127%
Tsumura & Co,TSMRF,0.0127%
AVEVA Group PLC,AVV,0.0126%
NOF Corp,4403,0.0126%
Trigano SA,TRI,0.0126%
Ashmore Group PLC,ASHM,0.0126%
Grafton Group PLC,GFTU,0.0126%
Kubota Corp,KUBTF,0.0125%
Cyberark Software Ltd,CYBR,0.0125%
Sumitomo Corp,SSUMF,0.0125%
IWG Plc,IWG,0.0125%
Kyowa Exeo Corp,1951,0.0125%
Hunting PLC,HTG,0.0125%
Senior PLC,SNR,0.0125%
Sega Sammy Holdings Inc,6460,0.0124%
Kaken Pharmaceutical Co Ltd,4521,0.0124%
Plus500 Ltd,PLUS,0.0124%
Pilot Corp,7846,0.0124%
Evotec AG,EVT,0.0124%
Fnac Darty SA,FNAC,0.0124%
Mapletree Industrial Trust,ME8U,0.0123%
Getinge AB,GETI.B,0.0123%
Aisin Seiki Co Ltd,ASEKF,0.0123%
