IEMG: iShares Core MSCI Emerging Markets ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	50385976
Shares Outstanding: 888000000
Expense Ratio: 0.14%
Tracks This Index: MSCI Emerging Markets Investable Market Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IEMG


Holding,Symbol,Weighting
Shenzhen International Holdings Ltd,152,0.0353%
Indofood Sukses Makmur Tbk PT,INDF,0.0353%
MISC Bhd,MISC,0.0352%
Charoen Pokphand Indonesia Tbk PT,CPIN,0.0351%
Hyundai Marine & Fire Insurance Co Ltd,001450,0.0351%
Inter RAO YEES PAO,IRAO,0.035%
Sinopec Shanghai Petrochemical Co Ltd,338,0.0348%
Indocement Tunggal Prakarsa Tbk PT,INTP,0.0347%
Daelim Industrial Co Ltd,000210,0.0346%
CJ Corp,001040,0.0346%
China Resources Pharmaceutical Group Ltd,3320,0.0345%
Magazine Luiza SA,MGLU3,0.0339%
Chong Sing Holdings FinTech Group Ltd,8207,0.0339%
Acer Inc,2353,0.0337%
Bumrungrad Hospital PCL,BH-R,0.0336%
Dubai Islamic Bank PJSC,DIB,0.0335%
Idea Cellular Ltd,IDEA,0.0333%
Bharti Infratel Ltd,BHIN,0.0333%
Huaneng Renewables Corp Ltd,958,0.0331%
Investec Ltd,INL,0.033%
Wistron Corp,3231,0.033%
Compania Cervecerias Unidas SA,CCU,0.033%
Emlak Konut Gayrimenkul Yatirim Ortakligi AS,EKGYO,0.0329%
Far East Horizon Ltd,3360,0.0329%
JBS SA,JBSS3,0.0329%
Interconnection Electric SA ESP,ISA,0.0329%
Colbun SA,COLBUN,0.0329%
Alsea SAB de CV,ALSEA*,0.0326%
Braskem SA,BRKM5,0.0325%
Edelweiss Financial Services Ltd,EDEL,0.0323%
China Aoyuan Property Group Ltd,3883,0.0323%
Semen Indonesia (Persero) Tbk PT,SMGR,0.0322%
Eurobank Ergasias SA,EUROB,0.0322%
Beijing Capital International Airport Co Ltd,694,0.0321%
Parque Arauco SA,PARAUCO,0.0321%
Jumbo SA,BELA,0.0321%
TaiMed Biologics Inc,4147,0.032%
Bangkok Expressway and Metro PCL,BEM-R,0.032%
Bank of the Philippine Islands,BPI,0.0319%
Samsung Engineering Co Ltd,028050,0.0318%
Samsung Securities Co Ltd,016360,0.0318%
Grupo Argos SA,GRUPOARGOS,0.0317%
PhosAgro PAO,PHOR,0.0317%
Hanon Systems,018880,0.0317%
Hyundai Motor Co,005385,0.0315%
Malaysia Airports Holdings Bhd,AIRPORT,0.0315%
GDS Holdings Ltd,GDS,0.0314%
Haitian International Holdings Ltd,1882,0.0314%
Haci Omer Sabanci Holding AS,SAHOL,0.0314%
Chroma ATE Inc,2360,0.0313%
Balkrishna Industries Ltd,BIL,0.0313%
Walsin Lihwa Corp,1605,0.0313%
Krung Thai Bank PCL,KTB-R,0.0313%
China Traditional Chinese Medicine Holdings Co Ltd,570,0.0313%
Adaro Energy Tbk PT,ADRO,0.0312%
IJM Corporation Bhd,IJM,0.0308%
mBank SA,MBK,0.0308%
Tsingtao Brewery Co Ltd,168,0.0307%
Air China Ltd,753,0.0307%
Alior Bank SA,ALR,0.0305%
Alibaba Health Information Technology Ltd,241,0.0305%
Li Ning Co Ltd,2331,0.0303%
Britannia Industries Ltd,BRIT,0.0303%
Airtac International Group,1590,0.0302%
KCC Corp,002380,0.03%
Grupo Carso SAB de CV,GCARSOA1,0.03%
Petronas Dagangan Bhd,PETDAG,0.03%
Aldar Properties PJSC,ALDAR,0.0299%
Top Glove Corporation Bhd,TOPGLOV,0.0298%
Jiangxi Copper Co Ltd,358,0.0296%
Cosan SA Industria e Comercio,CSAN3,0.0296%
Eclat Textile Co Ltd,1476,0.0294%
Tata Global Beverages Ltd,TGBL,0.0294%
Lee & Man Paper Manufacturing Ltd,2314,0.0294%
Holy Stone Enterprise Co Ltd,3026,0.0294%
Companhia Energetica de Minas Gerais CEMIG,CMIG4,0.0294%
Qatar Electricity and Water Co QSC,QEWS,0.0294%
Foxconn Technology Co Ltd,2354,0.0293%
Inventec Corp,2356,0.0292%
Biocon Ltd,BIOS,0.0291%
NH Investment & Securities Co Ltd,005940,0.029%
Hotai Motor Co Ltd,2207,0.0289%
Noah Holdings Ltd,NOAH,0.0289%
Yuhan Corp,000100,0.0289%
GT Capital Holdings Inc,GTCAP,0.0288%
KWG Property Holding Ltd,1813,0.0288%
My EG Services Bhd,MYEG,0.0288%
Grupo Aval Acciones y Valores SA,PFAVAL,0.0287%
Matahari Department Store Tbk PT,LPPF,0.0287%
Winbond Electronics Corp,2344,0.0286%
Ooredoo QSC,ORDS,0.0285%
Qatar Insurance Co SAQ,QATI,0.0284%
Sibanye Gold Ltd,SGL,0.0283%
Bank Danamon Indonesia Tbk PT,BDMN,0.0283%
Hap Seng Consolidated Bhd,HAPSENG,0.0282%
Kumho Petro Chemical Co Ltd,011780,0.0281%
BTS Group Holdings PCL,BTS-R,0.0281%
Fuyao Glass Industry Group Co Ltd,3606,0.0281%
CVC Brasil Operadora e Agencia de Viagens SA,CVCB3,0.028%
Beauty Community PCL,BEAUTY-R,0.028%
Empresa Nacional de Telecomunicaciones SA,ENTEL,0.0279%
Micro-Star International Co Ltd,2377,0.0278%
Chinasoft International Ltd,354,0.0277%
Petronet LNG Ltd,PLNG,0.0276%
WPG Holdings Ltd,3702,0.0276%
LG Innotek Co Ltd,011070,0.0276%
Dewan Housing Finance Corporation Ltd,DEWH,0.0276%
CJ E&M Corp,130960,0.0274%
MindTree Ltd,MTCL,0.0274%
Cyfrowy Polsat SA,CPS,0.0273%
Alibaba Pictures Group Ltd,1060,0.0272%
JSE Ltd,JSE,0.0271%
AMMB Holdings Bhd,AMBANK,0.027%
Krungthai Card PCL,KTC-R,0.0269%
Aguas Andinas SA,AGUAS-A,0.0269%
Cathay Real Estate Development Co Ltd,CTHCF,0.0269%
DGB Financial Group,139130,0.0266%
Yuexiu Property Co Ltd,123,0.0266%
GCL-Poly Energy Holdings Ltd,3800,0.0266%
Luye Pharma Group Ltd,2186,0.0265%
Bangkok Bank PCL,BBL-F,0.0264%
Gruh Finance Ltd,GRHF,0.0264%
Jubilant Foodworks Ltd,JUBI,0.0264%
China Communications Services Corp Ltd,552,0.0263%
MMG Ltd,1208,0.0263%
Grupo Aeroportuario del Centro Norte SAB de CV,OMAB,0.0263%
GS Engineering & Construction Corp,006360,0.0262%
MMI Holdings Ltd,MMI,0.0261%
Sime Darby Bhd,SIME,0.0261%
Cementos Argos SA,CEMARGOS,0.0261%
Tata Power Company Ltd,TPWR,0.026%
Perusahaan Gas Negara (Persero) Tbk PT,PGAS,0.0258%
Press Metal Aluminium Holdings Bhd,PMETAL,0.0258%
Indofood CBP Sukses Makmur Tbk PT,ICBP,0.0258%
Grupa Lotos SA,LTS,0.0257%
Crompton Greaves Consumer Electricals Ltd,539876,0.0257%
Qualicorp SA,QUAL3,0.0256%
Powertech Technology Inc,6239,0.0256%
Zhongsheng Group Holdings Ltd,881,0.0255%
China Everbright Ltd,165,0.0254%
Motor Oil Hellas Corinth Refineries SA,MOH,0.0254%
China Southern Airlines Co Ltd,1055,0.0254%
Synnex Technology International Corp,2347,0.0254%
Inner Mongolia Yitai Coal Co Ltd,900948,0.0253%
Amorepacific Corp,090435,0.0253%
B2W Companhia Digital,BTOW3,0.0253%
Bursa Malaysia Bhd,BURSA,0.0253%
Massmart Holdings Ltd,MSM,0.0252%
Airasia Group Bhd,AIRASIA,0.0252%
Chongqing Rural Commercial Bank Co Ltd,3618,0.0252%
YTL Corporation Bhd,YTL,0.0251%
Companhia Siderurgica Nacional,CSNA3,0.0251%
Jiangsu Expressway Co Ltd,177,0.0251%
Hanwha Corp,000880,0.0251%
United Microelectronics Corp,UMELF,0.025%
Metalurgica Gerdau SA,GOAU4,0.0249%
EFG Hermes Holdings SAE,HRHO,0.0248%
Novatek Microelectronics Corp,3034,0.0246%
Energy Absolute PCL,EA-R,0.0246%
Xinyi Solar Holdings Ltd,968,0.0246%
Natura Cosmeticos SA,NATU3,0.0246%
S1 Corp,012750,0.0246%
Magnitogorskiy Metallurgicheskiy Kombinat PAO,MAGN,0.0244%
Siemens Ltd,SIEM,0.0244%
Divi's Laboratories Ltd,DIVI,0.0244%
QL Resources Bhd,QL,0.0242%
BGF Retail Co Ltd,282330,0.0242%
Vanguard International Semiconductor Corp,5347,0.0241%
Resilient Reit Ltd,RES,0.0241%
Metro Pacific Investments Corp,MPI,0.0241%
BanRegio Grupo Financiero SAB de CV,RA,0.024%
Zhejiang Expressway Co Ltd,576,0.024%
Fila Korea Ltd,081660,0.024%
Anglo American Platinum Ltd,AMS,0.024%
Telekom Malaysia Bhd,TM,0.0239%
TECO Electric & Machinery Co Ltd,1504,0.0239%
Bank Millennium SA,MIL,0.0238%
Itau Corpbanca,ITAUCORP,0.0238%
Tatung Co,2371,0.0237%
Porto Seguro SA,PSSA3,0.0237%
MERITZ SECURITIES CO LTD,008560,0.0235%
Com2uS Corp,078340,0.0235%
Rural Electrification Corp Ltd,RECL,0.0234%
Atacadao SA,CRFB3,0.0233%
Hyundai Merchant Marine Co Ltd,011200,0.0233%
LG Household & Healthcare Ltd,051905,0.0232%
Mytilineos Holdings SA,MYTIL,0.0232%
Centrais Eletricas Brasileiras SA,ELET6,0.0231%
Astral Foods Ltd,ARL,0.023%
WIN Semiconductors Corp,3105,0.0229%
CESC Ltd,CESC,0.0229%
Kohyoung Technology Inc,098460,0.0228%
Banpu PCL,BANPU-R,0.0227%
Cadila Healthcare Ltd,CADILAHC,0.0227%
Hong Leong Financial Group Bhd,HLFG,0.0227%
Korean Air Lines Co Ltd,003490,0.0226%
Embotelladora Andina SA,ANDINA-B,0.0226%
ACC Ltd,ACC,0.0226%
Coronation Fund Managers Ltd,CML,0.0225%
Liberty Holdings Ltd,LBH,0.0225%
Kumba Iron Ore Ltd,KIO,0.0225%
AECI Ltd,AFE,0.0224%
Hanwha Life Insurance Co Ltd,088350,0.0224%
Doosan Infracore Co Ltd,042670,0.0224%
Komipharm International Co Ltd,041960,0.0224%
GOME Retail Holdings Ltd,493,0.0224%
Finolex Cables Ltd,FINCABLES,0.0224%
Fortress Reit Ltd,FFA,0.0224%
Jiayuan International Group Ltd,2768,0.0223%
Aeroflot-Rossiyskiye Avialinii PAO,AFLT,0.0223%
Nexteer Automotive Group Ltd,1316,0.0223%
Realtek Semiconductor Corp,2379,0.0223%
LG Chem Ltd,051915,0.0222%
Yuzhou Properties Company Ltd,1628,0.0222%
Mando Corp,204320,0.0222%
Apollo Hospitals Enterprise Ltd,APHS,0.0222%
Genexine Inc,095700,0.0222%
Voltas Ltd,VOLT,0.0221%
Asustek Computer Inc,AKCPF,0.022%
Hyundai Elevator Co Ltd,017800,0.0219%
Glenmark Pharmaceuticals Ltd,GNP,0.0218%
M Dias Branco SA Industria e Comercio de Alimentos,MDIA3,0.0218%
Shanghai Lujiazui Finance & Trade Zone Development Co Ltd,900932,0.0218%
Aselsan Elektronik Sanayi ve Ticaret AS,ASELS,0.0217%
Sundaram Finance Ltd,SUF,0.0217%
SalfaCorp SA,SALFACORP,0.0217%
Anadolu Efes Biracilik ve Malt Sanayii AS,AEFES,0.0217%
Impala Platinum Holdings Ltd,IMP,0.0216%
Pioneer Food Group Ltd,PFG,0.0216%
Apollo Tyres Ltd,APTY,0.0216%
Shenzhen Investment Ltd,604,0.0216%
Baozun Inc,BZUN,0.0216%
Ramco Cements Ltd,TRCL,0.0215%
Usinas Siderurgicas de Minas Gerais SA Usiminas,USIM5,0.0215%
LS Corp,006260,0.0214%
Federal Hydro-Generating Company RusHydro PAO,HYDR,0.0214%
Inari Amertron Bhd,INARI,0.0214%
Multiplan Empreendimentos Imobiliarios SA,MULT3,0.0213%
Vukile Property Fund Ltd,VKE,0.0213%
Titan Cement Company SA,TITK,0.0213%
Engie Brasil Energia SA,EGIE3,0.0213%
Kingboard Laminates Holdings Ltd,1888,0.0212%
IDFC Bank Ltd,539437,0.0212%
Alliance Bank Malaysia Bhd,ABMB,0.0212%
Glow Energy PCL,GLOW-R,0.0211%
Cosmax Inc,192820,0.0211%
Hanatour Service Inc,039130,0.021%
KIWOOM Securities Co Ltd,039490,0.021%
Petkim Petrokimya Holding AS,PETKM,0.021%
Korea Gas Corp,036460,0.0209%
Jindal Steel And Power Ltd,JSP,0.0209%
Hanssem Co Ltd,009240,0.0209%
Fang Holdings Ltd,SFUN,0.0208%
Polyus PAO,PLZL,0.0208%
Fu Shou Yuan International Group Ltd,1448,0.0207%
COSCO SHIPPING Ports Ltd,1199,0.0207%
Arcelik AS,ARCLK,0.0207%
Reunert Ltd,RLO,0.0207%
China Everbright Bank Co Ltd,6818,0.0206%
Northam Platinum Ltd,NHM,0.0206%
Kaisa Group Holdings Ltd,1638,0.0204%
Sinotrans Ltd,598,0.0204%
Walsin Technology Corp,2492,0.0203%
Cheil Worldwide Inc,030000,0.0203%
Telkom SA SOC Ltd,TKG,0.0202%
Telesites SAB de CV,SITESB-1,0.0202%
CJ Logistics Corp,000120,0.0201%
Hyundai Department Store Co Ltd,069960,0.0201%
Jastrzebska Spolka Weglowa SA,JSW,0.0201%
iKang Healthcare Group Inc,KANG,0.02%
Qisda Corp,2352,0.02%
Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS,KRDMD,0.02%
Ta Chen Stainless Pipe Co Ltd,2027,0.02%
Standard Foods Corp,1227,0.0199%
Lotte Fine Chemical Co Ltd,004000,0.0198%
Super Group Ltd,SPG,0.0198%
Advantech Co Ltd,2395,0.0198%
Centrais Eletricas Brasileiras SA,ELET3,0.0198%
NIIT Technologies Ltd,NITEC,0.0198%
Green Cross Corp,006280,0.0198%
Future Land Development Holdings Ltd,1030,0.0198%
Grand Pacific Petrochemical Corp,1312,0.0197%
MRV Engenharia e Participacoes SA,MRVE3,0.0197%
Bharat Heavy Electricals Ltd,BHEL,0.0196%
Sul America SA,SULA11,0.0195%
RHB Bank Bhd,RHBBANK,0.0195%
Robinson PCL,ROBINS-R,0.0195%
Epistar Corp,2448,0.0195%
Dana Gas PJSC,DANA,0.0195%
Surya Citra Media Tbk PT,SCMA,0.0195%
Nien Made Enterprise Co Ltd,8464,0.0194%
ING Life Insurance Korea Ltd,079440,0.0193%
Korea Kolmar Co Ltd,161890,0.0193%
PPC Ltd,PPC,0.0193%
Hugel Inc,145020,0.0192%
Thai Union Group PCL,TU-R,0.0192%
Fleury SA,FLRY3,0.0192%
Indian Hotels Company Ltd,IH,0.0191%
Meritz Fire & Marine Insurance Co Ltd,000060,0.0191%
Exide Industries Ltd,EXID,0.0191%
Turkiye Vakiflar Bankasi TAO,VAKBN,0.0191%
TMB Bank PCL,TMB-R,0.019%
Global Telecom Holding SAE,GTHE,0.019%
CI Banco SA Institucion de Banca Multiple FF/00939,TERRA13,0.0189%
Taiwan Business Bank,2834,0.0189%
China Shineway Pharmaceutical Group Ltd,2877,0.0189%
Bank Tabungan Negara (Persero) Tbk PT,BBTN,0.0189%
Almacenes Exito SA,EXITO,0.0188%
CJ CGV Co Ltd,079160,0.0188%
Container Corporation of India Ltd,CCRI,0.0187%
Kruk SA,KRU,0.0187%
LS Industrial Systems Co Ltd,010120,0.0187%
Towngas China Company Ltd,1083,0.0186%
KEPCO Plant Service & Engineering Co Ltd,051600,0.0186%
El Puerto de Liverpool SAB de CV,LIVEPOLC-1,0.0185%
Chipbond Technology Corp,6147,0.0185%
Greatview Aseptic Packaging Co Ltd,468,0.0185%
Acer Inc,ASIYF,0.0185%
Engie Energia Chile SA,ECL,0.0184%
Thanachart Capital PCL,TCAP-R,0.0184%
Silergy Corp,6415,0.0184%
TI Financial Holdings Ltd,TIFIN,0.0184%
Phison Electronics Corp,8299,0.0183%
Ciputra Development Tbk PT,CTRA,0.0183%
China Power International Development Ltd,2380,0.0182%
Max Financial Services Ltd,MAX,0.0182%
Odontoprev SA,ODPV3,0.0182%
Westports Holdings Bhd,WPRTS,0.0182%
YFY Inc,YFYPF,0.0182%
Soho China Ltd,410,0.0182%
Highwealth Construction Corp,2542,0.0181%
Smiles Fidelidade SA,SMLS3,0.0181%
Sohu.Com Inc,SOHU,0.018%
Lonking Holdings Ltd,3339,0.018%
EDP Energias do Brasil SA,ENBR3,0.018%
TISCO Financial Group PCL,TISCO-R,0.018%
WHA Corporation PCL,WHA-R,0.018%
Taiwan High Speed Rail Corp,2633,0.018%
Inversiones la Construccion SA,ILC,0.0179%
Power Finance Corporation Ltd,POWF,0.0179%
NCC Ltd,NJCC,0.0178%
Paradise Co Ltd,034230,0.0178%
Tibet Water Resources Ltd,1115,0.0178%
Tripod Technology Corp,3044,0.0178%
King's Town Bank,2809,0.0177%
Siam Global House PCL,GLOBAL-R,0.0177%
Yuexiu Real Estate Investment Trust,405,0.0177%
Globe Telecom Inc,GLO,0.0177%
Ruentex Development Co Ltd,9945,0.0177%
Corporacion Financiera Colombiana SA,CORFICOLCF,0.0176%
Doosan Heavy Industries & Construction Co Ltd,034020,0.0176%
Transmissora Alianca de Energia Eletrica SA,TAEE11,0.0176%
Vina Concha y Toro SA,CONCHATORO,0.0175%
TCI Co Ltd,8436,0.0175%
King Yuan Electronics Co Ltd,2449,0.0175%
China Innovationpay Group Ltd,8083,0.0175%
Pan Ocean Co Ltd,028670,0.0175%
Tianneng Power International Ltd,819,0.0175%
AIA Engineering Ltd,AIAE,0.0174%
Hung Sheng Construction Ltd,2534,0.0174%
Ford Otomotiv Sanayi AS,FROTO,0.0174%
Ruentex Industries Ltd,2915,0.0174%
HTC Corp,2498,0.0173%
Hyundai Mipo Dockyard Co Ltd,010620,0.0173%
GS Retail Co Ltd,007070,0.0173%
Pakuwon Jati Tbk PT,PWON,0.0173%
Rajesh Exports Ltd,RJEX,0.0172%
Delta Electronics Thailand PCL,DELTA-R,0.0172%
Oil and Gas Development Co Ltd,OGDC,0.0172%
DuzonBizon Co Ltd,012510,0.0172%
Jubilant Life Sciences Ltd,JOL,0.0171%
Tata Motors Ltd,TTMT/A,0.0171%
Shui On Land Ltd,272,0.0171%
Grupo de Inversiones Suramericana SA,PFGRUPSURA,0.0171%
St.Shine Optical Co Ltd,1565,0.0171%
Skyfame Realty Holdings Ltd,59,0.0171%
African Rainbow Minerals Ltd,ARI,0.017%
Road King Infrastructure Ltd,1098,0.017%
Emaar Malls PJSC,EMAARMALLS,0.017%
Hanjinkal,180640,0.017%
Truly International Holdings Ltd,732,0.017%
China Water Affairs Group Ltd,855,0.017%
BYD Electronic International Co Ltd,285,0.0169%
Sihuan Pharmaceutical Holdings Group Ltd,460,0.0169%
PI Industries Ltd,PI,0.0169%
Shanghai Electric Group Co Ltd,2727,0.0169%
Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,ELPL3,0.0169%
China Synthetic Rubber Corp,2104,0.0169%
China Maple Leaf Educational Systems Ltd,1317,0.0169%
Mphasis Ltd,MPHL,0.0168%
Bayer CropScience Ltd,BYRCS,0.0168%
Medipost Co Ltd,078160,0.0168%
Barwa Real Estate Company QPSC,BRES,0.0168%
Srisawad Corporation PCL,SAWAD-R,0.0168%
Poly Property Group Co Ltd,119,0.0167%
Namhae Chemical Corp,025860,0.0167%
Ace Hardware Indonesia Tbk PT,ACES,0.0167%
Bumi Serpong Damai Tbk PT,BSDE,0.0167%
Indiabulls Ventures Ltd,IBSEC,0.0167%
Green Cross Holdings,005250,0.0166%
Waterland Financial Holdings Co Ltd,2889,0.0166%
Damac Properties Dubai Co PSC,DAMAC,0.0166%
Megaworld Corp,MEG,0.0166%
Hyundai Construction Equipment Co Ltd,267270,0.0165%
Industrias Bachoco SAB de CV,BACHOCOB,0.0165%
Fufeng Group Ltd,546,0.0165%
Huons Co Ltd,243070,0.0165%
TAV Havalimanlari Holding AS,TAVHL,0.0164%
Kolon Industries Inc,120110,0.0164%
Hexaware Technologies Ltd,HEXW,0.0164%
Skyworth Digital Holdings Ltd,751,0.0164%
Companhia de Saneamento de Minas Gerais Copasa MG,CSMG3,0.0164%
Tower Bersama Infrastructure Tbk PT,TBIG,0.0163%
Korean Reinsurance Co,003690,0.0163%
China SCE Property Holdings Ltd,1966,0.0163%
Greentown China Holdings Ltd,3900,0.0163%
Evergreen Marine Corp Taiwan Ltd,2603,0.0163%
Qualitas Controladora SAB de CV,Q*,0.0163%
Hutchison China MediTech Ltd,HCM,0.0162%
SA Corporate Real Estate Fund Managers (Pty) Ltd,SAC,0.0162%
Aboitiz Power Corp,AP,0.0162%
Dong Suh Companies Inc,026960,0.0162%
Godrej Industries Ltd,GDSP,0.0162%
Reliance Infrastructure Ltd,RELI,0.0161%
Hanmi Science Co Ltd,008930,0.0161%
Macquarie Mexico Real Estate Management SA de CV,FIBRAMQ12,0.0161%
Piraeus Bank SA,TPEIR,0.0161%
Daewoong Pharma,069620,0.016%
Duratex SA,DTEX3,0.016%
Zhaojin Mining Industry Co Ltd,1818,0.016%
Bukit Asam (Persero) Tbk PT,PTBA,0.016%
Banco do Estado do Rio Grande do Sul SA,BRSR6,0.0159%
Bolsa Mexicana de Valores SAB de CV,BOLSAA,0.0159%
Banco del Bajio SA Institucion de Banca Multiple,BBAJIOO,0.0159%
Bata India Ltd,BATAINDIA,0.0159%
China Agri-Industries Holdings Ltd,606,0.0159%
Daewoo Engineering & Construction Co Ltd,047040,0.0158%
General Interface Solution (GIS) Holding Ltd,6456,0.0158%
Arvind Ltd,ARVND,0.0157%
Dino Polska SA,DNP,0.0157%
China Lesso Group Holdings Ltd,2128,0.0157%
Hosken Consolidated Investments Ltd,HCI,0.0157%
Kiatnakin Bank PCL,KKP-R,0.0157%
Shanghai Industrial Holdings Ltd,363,0.0156%
Cyrela Brazil Realty SA Empreendimentos e Participacoes,CYRE3,0.0156%
China Steel Chemical Corp,1723,0.0156%
Grupo LALA SAB de CV,LALAB,0.0156%
Capital Securities Corp,6005,0.0156%
China Travel International Investment Hong Kong Ltd,308,0.0155%
Habib Bank Ltd,HBL,0.0155%
Muangthai Leasing PCL,MTLS-R,0.0155%
Eva Airways Corp,2618,0.0154%
Cashbuild Ltd,CSB,0.0154%
TIME dotCom Bhd,TIMECOM,0.0154%
Cap SA,CAP,0.0154%
KPIT Technologies Ltd,KPIT,0.0153%
Sao Martinho SA,SMTO3,0.0153%
SRF Ltd,SRF,0.0153%
Hanwha Techwin Co Ltd,012450,0.0153%
China Resources Phoenix Healthcare Holdings Co Ltd,1515,0.0153%
Inversiones Aguas Metropolitanas SA,IAM,0.0153%
Asseco Poland SA,ACP,0.0153%
China Petrochemical Development Corp,1314,0.0153%
Carlsberg Brewery Malaysia Bhd,CARLSBG,0.0152%
China Lilang Ltd,1234,0.0152%
IRB Infrastructure Developers Ltd,IRB,0.0152%
Waskita Karya (Persero) Tbk PT,WSKT,0.0152%
Nongshim Co Ltd,004370,0.0151%
G-treeBNT Co Ltd,115450,0.0151%
Posco Chemtech Co Ltd,003670,0.0151%
Shandong Weigao Group Medical Polymer Co Ltd,1066,0.0151%
Attacq Ltd,ATT,0.0151%
Ulker Biskuvi Sanayi AS,ULKER,0.0151%
Livzon Pharmaceutical Group Inc,1513,0.015%
Grape King Bio Ltd,1707,0.015%
Orange Polska SA,OPL,0.015%
Security Bank Corp,SECB,0.015%
Brait SE,BAT,0.015%
Raymond Ltd,RW,0.015%
Kap Industrial Holdings Ltd,KAP,0.0149%
Giant Manufacturing Co Ltd,9921,0.0149%
Engro Corporation Ltd,ENGRO,0.0149%
Astro Malaysia Holdings Bhd,ASTRO,0.0149%
Ottogi Corp,007310,0.0149%
Ssangyong Cement Industry Co Ltd,003410,0.0149%
Sunway Real Estate Investment Trust,SUNREIT,0.0149%
SK Materials Co Ltd,036490,0.0148%
Electricity Generating PCL,EGCO-R,0.0148%
Harmony Gold Mining Company Ltd,HAR,0.0148%
Hanall Biopharma Co Ltd,009420,0.0148%
Manappuram Finance Ltd,MGFL,0.0148%
Industrias CH SAB de CV,ICHB,0.0148%
Parade Technologies Ltd,4966,0.0147%
Lien Hwa Industrial Corp,1229,0.0147%
Redington (India) Ltd,REDI,0.0147%
Emira Property Fund,EMI,0.0147%
Omnia Holdings Ltd,OMN,0.0147%
Iguatemi Empresa de Shopping Centers SA,IGTA3,0.0145%
Tongaat Hulett Ltd,TON,0.0145%
Fortis Healthcare Ltd,FORH,0.0145%
International Container Terminal Services Inc,ICT,0.0145%
Wilson Bayly Holmes - Ovcon Ltd,WBO,0.0145%
AEON Credit Service (M) Bhd,AEONCR,0.0144%
Chicony Electronics Co Ltd,2385,0.0144%
Bangkok Chain Hospital PCL,BCH-R,0.0144%
Taeyoung Engineering & Construction Co Ltd,009410,0.0144%
Via Varejo SA,VVAR11,0.0144%
CTCI Corp,9933,0.0144%
Bukwang Pharm Co Ltd,003000,0.0143%
Yapi ve Kredi Bankasi AS,YKBNK,0.0143%
IIFL Holdings Ltd,IIFL,0.0143%
Alupar Investimento SA,ALUP11,0.0143%
Tata Communications Ltd,TCOM,0.0143%
Magnesita Refratarios SA,MAGG3,0.0143%
Poongsan Corp,103140,0.0143%
Masterlink Securities Corp,2856,0.0142%
Tofas Turk Otomobil Fabrikasi AS,TOASO,0.0142%
Air Arabia PJSC,AIRARABIA,0.0142%
China Suntien Green Energy Corp Ltd,956,0.0142%
Accton Technology Corp,2345,0.0142%
Esso Thailand PCL,ESSO-R,0.0142%
Escorts Ltd,ESC,0.0142%
BizLink Holding Inc,3665,0.0142%
Taichung Commercial Bank Co Ltd,2812,0.0142%
CESP Companhia Energetica de Sao Paulo,CESP6,0.0142%
Tong Ren Tang Technologies Co Ltd,1666,0.0141%
Taiwan Semiconductor Co Ltd,5425,0.0141%
Lucky Cement Ltd,LUCK,0.0141%
Makalot Industrial Co Ltd,1477,0.0141%
Cahya Mata Sarawak Bhd,CMSB,0.0141%
Merry Electronics Co Ltd,2439,0.014%
Sunway Bhd,SUNWAY,0.014%
Corporacion Inmobiliaria Vesta SAB de CV,VESTA*,0.014%
SM Entertainment Co Ltd,041510,0.014%
Hudaco Industries Ltd,HDC,0.014%
LifeTech Scientific Corp,1302,0.014%
IOI Properties Group Bhd,IOIPG,0.014%
Samsung Card Co Ltd,029780,0.0139%
DMCI Holdings Inc,DMC,0.0139%
Modetour Network Inc,080160,0.0139%
Hyundai Rotem Co,064350,0.0139%
Posco Daewoo Corp,047050,0.0139%
Turkiye Sise ve Cam Fabrikalari AS,SISE,0.0138%
Doosan Bobcat Inc,241560,0.0138%
DCB Bank Ltd,DCBB,0.0138%
Eternal Materials Co Ltd,1717,0.0138%
UPC Technology Corp,1313,0.0138%
Sime Darby Property Bhd,SIMEPROP,0.0137%
HengTen Networks Group Ltd,136,0.0137%
VGI Global Media PCL,VGI-R,0.0137%
Center Laboratories Inc,4123,0.0137%
Grand Korea Leisure Co Ltd,114090,0.0137%
Thermax Limited,TMX,0.0137%
GMR Infrastructure Ltd,GMRI,0.0137%
Famous Brands Ltd,FBR,0.0137%
Sigurd Microelectronics Corp,6257,0.0136%
Alliance Global Group Inc,AGI,0.0136%
CRISIL Ltd,CRISIL,0.0136%
Taiwan Glass Ind Corp,1802,0.0136%
Jasa Marga (Persero) Tbk PT,JSMR,0.0136%
Sonda SA,SONDA,0.0136%
AES Gener SA,AESGENER,0.0136%
Robinsons Land Corp,RLC,0.0135%
Zeder Investments Ltd,ZED,0.0135%
China Airlines Ltd,2610,0.0135%
Tsogo Sun Holdings Ltd,TSH,0.0135%
Grupo Comercial Chedraui SAB de CV,CHDRAUIB,0.0135%
Golden Eagle Retail Group Ltd,3308,0.0135%
United Bank Ltd,UBL,0.0135%
City Lodge Hotels Ltd,CLH,0.0134%
