VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
Caseys General Stores Inc,CASY,0.1071%
Portland General Electric Co,POR,0.107%
Ciena Corp,CIEN,0.1066%
FLIR Systems Inc,FLIR,0.1064%
Cognex Corp,CGNX,0.1061%
Senior Housing Properties Trust,SNH,0.106%
Equity Commonwealth,EQC,0.1057%
j2 Global Inc,JCOM,0.1054%
First Industrial Realty Trust Inc,FR,0.1054%
NU Skin Enterprises Inc,NUS,0.1053%
Delek US Holdings Inc,DK,0.1046%
Spirit Realty Capital Inc,SRC,0.1045%
Williams-Sonoma Inc,WSM,0.1043%
Colony NorthStar Inc,CLNS,0.1042%
Home BancShares Inc,HOMB,0.1041%
HubSpot Inc,HUBS,0.104%
CACI International Inc,CACI,0.1038%
New Jersey Resources Corp,NJR,0.1038%
ILG Inc,ILG,0.1035%
Brinks Co,BCO,0.1034%
PDC Energy Inc,PDCE,0.1031%
Bank of Hawaii Corp,BOH,0.1029%
Helmerich and Payne Inc,HP,0.1026%
RLJ Lodging Trust,RLJ,0.1022%
Yelp Inc,YELP,0.1019%
Skechers USA Inc,SKX,0.1018%
Ryder System Inc,R,0.1018%
CoreSite Realty Corp,COR,0.1018%
KLX Inc,KLXI,0.1016%
ViaSat Inc,VSAT,0.1014%
Dolby Laboratories Inc,DLB,0.1008%
Sunstone Hotel Investors Inc,SHO,0.1004%
Oasis Petroleum Inc,OAS,0.1001%
USG Corp,USG,0.1%
Lumentum Holdings Inc,LITE,0.0997%
Investors Bancorp Inc,ISBC,0.0996%
FibroGen Inc,FGEN,0.0995%
Navient Corp,NAVI,0.0993%
Planet Fitness Inc,PLNT,0.0986%
HealthEquity Inc,HQY,0.0983%
NewMarket Corp,NEU,0.0983%
Globus Medical Inc,GMED,0.0981%
Healthcare Realty Trust Inc,HR,0.0978%
Dana Inc,DAN,0.0978%
Selective Insurance Group Inc,SIGI,0.0978%
Ryman Hospitality Properties Inc,RHP,0.0977%
Range Resources Corp,RRC,0.0976%
UMB Financial Corp,UMBF,0.0975%
Neogen Corp,NEOG,0.0974%
United Bankshares Inc,UBSI,0.0974%
MB Financial Inc,MBFI,0.0973%
NCR Corp,NCR,0.0973%
CNO Financial Group Inc,CNO,0.097%
Avista Corp,AVA,0.097%
Realogy Holdings Corp,RLGY,0.0968%
RealPage Inc,RP,0.0968%
Avis Budget Group Inc,CAR,0.0967%
Centennial Resource Development Inc,CDEV,0.0967%
Etsy Inc,ETSY,0.0966%
Beacon Roofing Supply Inc,BECN,0.0957%
LaSalle Hotel Properties,LHO,0.0955%
PolyOne Corp,POL,0.0953%
Sabra Health Care REIT Inc,SBRA,0.0951%
Southwest Gas Holdings Inc,SWX,0.0951%
Radian Group Inc,RDN,0.0951%
Weingarten Realty Investors,WRI,0.095%
Deluxe Corp,DLX,0.0944%
Allegheny Technologies Inc,ATI,0.0941%
Science Applications International Corp,SAIC,0.0941%
White Mountains Insurance Group Ltd,WTM,0.0938%
Spire Inc,SR,0.0937%
First Financial Bankshares Inc,FFIN,0.093%
Taubman Centers Inc,TCO,0.093%
FireEye Inc,FEYE,0.0928%
Energizer Holdings Inc,ENR,0.0927%
BGC Partners Inc,BGCP,0.0927%
South State Corp,SSB,0.0925%
American Eagle Outfitters Inc,AEO,0.0924%
Acadia Healthcare Company Inc,ACHC,0.0923%
Blueprint Medicines Corp,BPMC,0.0921%
Loxo Oncology Inc,LOXO,0.0921%
Evercore Inc,EVR,0.0917%
Ingevity Corp,NGVT,0.0915%
Owens-Illinois Inc,OI,0.0913%
Legg Mason Inc,LM,0.0913%
Performance Food Group Co,PFGC,0.0912%
Ellie Mae Inc,ELLI,0.0911%
Timken Co,TKR,0.091%
BancorpSouth Bank,BXS,0.0907%
Summit Materials Inc,SUM,0.0904%
Peabody Energy Corp,BTU,0.0903%
Regal Beloit Corp,RBC,0.0902%
Blackstone Mortgage Trust Inc,BXMT,0.09%
AMN Healthcare Services Inc,AMN,0.0899%
Cathay General Bancorp,CATY,0.0899%
SYNNEX Corp,SNX,0.0897%
Tenet Healthcare Corp,THC,0.0897%
Syneos Health Inc,SYNH,0.0895%
Ollie's Bargain Outlet Holdings Inc,OLLI,0.0887%
Cabot Corp,CBT,0.0886%
Uniti Group Inc,UNIT,0.0885%
PNM Resources Inc,PNM,0.0885%
PotlatchDeltic Corp,PCH,0.0884%
Sprouts Farmers Market Inc,SFM,0.0884%
Chimera Investment Corp,CIM,0.0883%
Cimpress NV,CMPR,0.0882%
Scotts Miracle-Gro Co,SMG,0.0881%
Trex Company Inc,TREX,0.0881%
Valmont Industries Inc,VMI,0.088%
Ligand Pharmaceuticals Inc,LGND,0.088%
MasTec Inc,MTZ,0.0873%
Black Hills Corp,BKH,0.0871%
Kennametal Inc,KMT,0.087%
Goodyear Tire & Rubber Co,GT,0.087%
Dycom Industries Inc,DY,0.0869%
Shutterfly Inc,SFLY,0.0869%
Univar Inc,UNVR,0.0868%
Insperity Inc,NSP,0.0865%
Essent Group Ltd,ESNT,0.0861%
Columbia Banking System Inc,COLB,0.0858%
Fulton Financial Corp,FULT,0.0858%
Geo Group Inc,GEO,0.0858%
Matador Resources Co,MTDR,0.0855%
Bruker Corp,BRKR,0.0854%
Glacier Bancorp Inc,GBCI,0.0854%
KapStone Paper and Packaging Corp,KS,0.0853%
New Relic Inc,NEWR,0.0851%
Eastgroup Properties Inc,EGP,0.0851%
Wendys Co,WEN,0.085%
New York Times Co,NYT,0.0846%
MSA Safety Inc,MSA,0.0846%
