IWR: iShares Russell Midcap ETF
Inception Date: 2001-07-17
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	16846828
Shares Outstanding: 82150000
Expense Ratio: 0.2%
Tracks This Index: Russell Midcap Index
ETFdb.com Category: All Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IWR


Holding,Symbol,Weighting
Legg Mason Inc,LM,0.0462%
Chimera Investment Corp,CIM,0.0459%
Urban Outfitters Inc,URBN,0.0458%
Owens-Illinois Inc,OI,0.045%
Regal Beloit Corp,RBC,0.045%
Sprouts Farmers Market Inc,SFM,0.0449%
Range Resources Corp,RRC,0.0444%
JBG SMITH Properties,JBGS,0.0444%
Timken Co,TKR,0.0443%
Valmont Industries Inc,VMI,0.0441%
BGC Partners Inc,BGCP,0.0439%
Avangrid Inc,AGR,0.0437%
Univar Inc,UNVR,0.0436%
Uniti Group Inc,UNIT,0.0435%
Wendys Co,WEN,0.0431%
Acadia Healthcare Company Inc,ACHC,0.0431%
Under Armour Inc,UA,0.0431%
Macquarie Infrastructure Corp,MIC,0.043%
International Game Technology PLC,IGT,0.0426%
Bruker Corp,BRKR,0.0426%
Cable ONE Inc,CABO,0.0423%
White Mountains Insurance Group Ltd,WTM,0.0423%
Paramount Group Inc,PGRE,0.0421%
Terex Corp,TEX,0.0417%
Manhattan Associates Inc,MANH,0.0415%
MFA Financial Inc,MFA,0.0414%
Centennial Resource Development Inc,CDEV,0.0414%
QEP Resources Inc,QEP,0.0411%
John Wiley & Sons Inc,JW.A,0.0406%
Tribune Media Co,TRCO,0.0404%
Wayfair Inc,W,0.0404%
Brandywine Realty Trust,BDN,0.04%
Zynga Inc,ZNGA,0.04%
Domtar Corp,UFS,0.0399%
Hain Celestial Group Inc,HAIN,0.0396%
Erie Indemnity Co,ERIE,0.0396%
Brown-Forman Corp,BF.A,0.0393%
Santander Consumer USA Holdings Inc,SC,0.0392%
NewMarket Corp,NEU,0.039%
Wesco International Inc,WCC,0.039%
Corporate Office Properties Trust,OFC,0.0389%
AutoNation Inc,AN,0.0386%
Zillow Group Inc,ZG,0.0386%
Piedmont Office Realty Trust Inc,PDM,0.0383%
Dick's Sporting Goods Inc,DKS,0.038%
Colfax Corp,CFX,0.038%
Two Harbors Investment Corp,TWO,0.038%
Chesapeake Energy Corp,CHK,0.0375%
SM Energy Co,SM,0.0375%
Telephone and Data Systems Inc,TDS,0.0373%
OUTFRONT Media Inc,OUT,0.0372%
HEICO Corp,HEI,0.0372%
Choice Hotels International Inc,CHH,0.0371%
AMC Networks Inc,AMCX,0.037%
Weatherford International PLC,WFT,0.0368%
Aspen Insurance Holdings Ltd,AHL,0.0365%
Clean Harbors Inc,CLH,0.0364%
Columbia Property Trust Inc,CXP,0.0363%
Armstrong World Industries Inc,AWI,0.0356%
Retail Properties of America Inc,RPAI,0.0354%
Southwestern Energy Co,SWN,0.0353%
BOK Financial Corp,BOKF,0.0353%
Graham Holdings Co,GHC,0.0353%
Spirit Airlines Inc,SAVE,0.0352%
EchoStar Corp,SATS,0.0352%
CoreCivic Inc,CXW,0.0348%
ProAssurance Corp,PRA,0.0343%
Bed Bath & Beyond Inc,BBBY,0.0343%
Welbilt Inc,WBT,0.0342%
Nabors Industries Ltd,NBR,0.0332%
Gardner Denver Holdings Inc,GDI,0.0331%
Federated Investors Inc,FII,0.0329%
Signet Jewelers Ltd,SIG,0.0326%
Onemain Holdings Inc,OMF,0.0325%
Edgewell Personal Care Co,EPC,0.0323%
Platform Specialty Products Corp,PAH,0.0321%
Empire State Realty Trust Inc,ESRT,0.0318%
Tegna Inc,TGNA,0.0317%
Tupperware Brands Corp,TUP,0.0316%
Sally Beauty Holdings Inc,SBH,0.0314%
DDR Corp,DDR,0.0312%
Liberty Expedia Holdings Inc,LEXEA,0.0311%
Lions Gate Entertainment Corp,LGF.B,0.0304%
Murphy Usa Inc,MUSA,0.0298%
Silgan Holdings Inc,SLGN,0.0298%
Morningstar Inc,MORN,0.0295%
Michaels Companies Inc,MIK,0.0294%
Oceaneering International Inc,OII,0.0293%
Tempur Sealy International Inc,TPX,0.029%
TreeHouse Foods Inc,THS,0.0286%
Patterson Companies Inc,PDCO,0.0273%
News Corp,NWS,0.0272%
TESARO Inc,TSRO,0.0268%
Premier Inc,PINC,0.0265%
Tanger Factory Outlet Centers Inc,SKT,0.0264%
LifePoint Health Inc,LPNT,0.0261%
Spectrum Brands Holdings Inc,SPB,0.0252%
Liberty Broadband Corp,LBRDA,0.0251%
Rite Aid Corp,RAD,0.025%
Laredo Petroleum Inc,LPI,0.025%
Extraction Oil & Gas Inc,XOG,0.0242%
Pitney Bowes Inc,PBI,0.0237%
Penske Automotive Group Inc,PAG,0.0236%
ACADIA Pharmaceuticals Inc,ACAD,0.0235%
Kosmos Energy Ltd,KOS,0.0232%
Amerco,UHAL,0.0229%
Floor & Decor Holdings Inc,FND,0.0227%
Tahoe Resources Inc,TAHO,0.0221%
World Fuel Services Corp,INT,0.0216%
Gulfport Energy Corp,GPOR,0.0212%
First Hawaiian Inc,FHB,0.021%
Pandora Media Inc,P,0.0194%
GameStop Corp,GME,0.0189%
Brookdale Senior Living Inc,BKD,0.0186%
CNA Financial Corp,CNA,0.0186%
Match Group Inc,MTCH,0.0185%
Lions Gate Entertainment Corp,LGF.A,0.0181%
Intrexon Corp,XON,0.0178%
Intercept Pharmaceuticals Inc,ICPT,0.0178%
Mallinckrodt Plc,MNK,0.0175%
Mercury General Corp,MCY,0.0175%
Akorn Inc,AKRX,0.0162%
Pilgrims Pride Corp,PPC,0.0161%
RPC Inc,RES,0.0154%
OPKO Health Inc,OPK,0.0149%
ADT Inc,ADT,0.0131%
American National Insurance Co,ANAT,0.013%
CONSOL Energy Inc,CEIX,0.0125%
TFS Financial Corp,TFSL,0.0114%
Liberty Media Corp,FWONA,0.0099%
Gates Industrial Corporation PLC,GTES,0.0097%
Lennar Corp,LEN.B,0.0095%
United States Cellular Corp,USM,0.0079%
Switch Inc,SWCH,0.0074%
Ardagh Group SA,ARD,0.0051%
Viacom Inc,VIA,0.005%
