IWM: iShares Russell 2000 ETF
Inception Date: 2000-05-22
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	42410332
Shares Outstanding: 274350000
Expense Ratio: 0.2%
Tracks This Index: Russell 2000 Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: iShares
Structure: ETF
ETF Home Page: http://etfdb.com/etf/IWM


Holding,Symbol,Weighting
Universal Corp,UVV,0.0557%
Altra Industrial Motion Corp,AIMC,0.0557%
Standex International Corp,SXI,0.0556%
Diamond Offshore Drilling Inc,DO,0.0555%
Blackline Inc,BL,0.0555%
Radius Health Inc,RDUS,0.0554%
Safety Insurance Group Inc,SAFT,0.0553%
Office Depot Inc,ODP,0.0552%
American Woodmark Corp,AMWD,0.0552%
Redwood Trust Inc,RWT,0.0551%
Scholastic Corp,SCHL,0.055%
Astec Industries Inc,ASTE,0.055%
Third Point Reinsurance Ltd,TPRE,0.0548%
Monmouth Real Estate Investment Corp,MNR,0.0548%
Tompkins Financial Corp,TMP,0.0547%
AeroVironment Inc,AVAV,0.0547%
Triumph Group Inc,TGI,0.0546%
Xperi Corp,XPER,0.0545%
Lakeland Financial Corp,LKFN,0.0545%
Air Transport Services Group Inc,ATSG,0.0544%
Steelcase Inc,SCS,0.0544%
Blucora Inc,BCOR,0.0543%
BMC Stock Holdings Inc,BMCH,0.0543%
Strayer Education Inc,STRA,0.0543%
Apogee Enterprises Inc,APOG,0.0543%
OSI Systems Inc,OSIS,0.0542%
Cardtronics PLC,CATM,0.0541%
Seacoast Banking Corporation of Florida,SBCF,0.0541%
AZZ Inc,AZZ,0.0541%
Chico's FAS Inc,CHS,0.054%
NRG Yield Inc,NYLD,0.0538%
Unit Corp,UNT,0.0538%
ImmunoGen Inc,IMGN,0.0535%
Knowles Corp,KN,0.0534%
Navigators Group Inc,NAVG,0.0534%
BJ's Restaurants Inc,BJRI,0.0532%
Wisdom Tree Investments Inc,WETF,0.0532%
Diodes Inc,DIOD,0.0531%
SeaWorld Entertainment Inc,SEAS,0.0531%
California Resources Corp,CRC,0.053%
Advanced Disposal Services Inc,ADSW,0.0529%
Sleep Number Corp,SNBR,0.0528%
Xencor Inc,XNCR,0.0528%
Schneider National Inc,SNDR,0.0528%
AmTrust Financial Services Inc,AFSI,0.0527%
Fabrinet,FN,0.0527%
Cray Inc,CRAY,0.0525%
Gibraltar Industries Inc,ROCK,0.0525%
Enterprise Financial Services Corp,EFSC,0.0525%
3D Systems Corp,DDD,0.0524%
Capella Education Co,CPLA,0.0524%
Sykes Enterprises Inc,SYKE,0.0524%
Crocs Inc,CROX,0.0524%
CYS Investments Inc,CYS,0.0523%
AxoGen Inc,AXGN,0.0523%
U.S. Physical Therapy Inc,USPH,0.0523%
BrightSphere Investment Group PLC,BSIG,0.0523%
Amerisafe Inc,AMSF,0.0521%
Gannett Co Inc,GCI,0.052%
AdvanSix Inc,ASIX,0.0519%
Regenxbio Inc,RGNX,0.0518%
City Holding Co,CHCO,0.0517%
Beneficial Bancorp Inc,BNCL,0.0517%
Hostess Brands Inc,TWNK,0.0517%
Helix Energy Solutions Group Inc,HLX,0.0516%
MGP Ingredients Inc,MGPI,0.0514%
Ladder Capital Corp,LADR,0.0514%
Iovance Biotherapeutics Inc,IOVA,0.0513%
Aimmune Therapeutics Inc,AIMT,0.0512%
Americold Realty Trust,COLD,0.0512%
Forum Energy Technologies Inc,FET,0.0512%
First Bancorp,FBNC,0.0511%
Innoviva Inc,INVA,0.0509%
OceanFirst Financial Corp,OCFC,0.0509%
Noble Corporation PLC,NE,0.0509%
MuleSoft Inc,MULE,0.0508%
Fitbit Inc,FIT,0.0504%
Shake Shack Inc,SHAK,0.0502%
Diplomat Pharmacy Inc,DPLO,0.0502%
First Interstate BancSystem Inc,FIBK,0.0502%
Medifast Inc,MED,0.0501%
Intersect ENT Inc,XENT,0.0501%
Foundation Medicine Inc,FMI,0.05%
ePlus inc,PLUS,0.05%
Continental Building Products Inc,CBPX,0.0497%
Encore Capital Group Inc,ECPG,0.0495%
Government Properties Income Trust,GOV,0.0495%
H&E Equipment Services Inc,HEES,0.0492%
PennyMac Mortgage Investment Trust,PMT,0.049%
Theravance Biopharma Inc,TBPH,0.0489%
Alamo Group Inc,ALG,0.0488%
Nelnet Inc,NNI,0.0487%
ProPetro Holding Corp,PUMP,0.0485%
Rayonier Advanced Materials Inc,RYAM,0.0485%
Analogic Corp,ALOG,0.0484%
CareTrust REIT Inc,CTRE,0.0483%
National Beverage Corp,FIZZ,0.0482%
Dynavax Technologies Corp,DVAX,0.0481%
Materion Corp,MTRN,0.0481%
Universal Insurance Holdings Inc,UVE,0.0481%
National Vision Holdings Inc,EYE,0.0479%
Primoris Services Corp,PRIM,0.0478%
Viad Corp,VVI,0.0477%
Dillard's Inc,DDS,0.0476%
Nutrisystem Inc,NTRI,0.0475%
Acorda Therapeutics Inc,ACOR,0.0475%
OraSure Technologies Inc,OSUR,0.0475%
Owens & Minor Inc,OMI,0.0475%
Piper Jaffray Companies,PJC,0.0475%
GMS Inc,GMS,0.0474%
SJW Group,SJW,0.0471%
Kadant Inc,KAI,0.0471%
Hannon Armstrong Sustainable Infrastructure Capital Inc,HASI,0.0469%
Glaukos Corp,GKOS,0.0469%
Natus Medical Inc,BABY,0.0469%
Evolent Health Inc,EVH,0.0467%
CTS Corp,CTS,0.0467%
NIC Inc,EGOV,0.0466%
Navigant Consulting Inc,NCI,0.0465%
BancFirst Corp,BANF,0.0465%
Casella Waste Systems Inc,CWST,0.0464%
Standard Motor Products Inc,SMP,0.0463%
KEMET Corp,KEM,0.0463%
TrueBlue Inc,TBI,0.0463%
International Speedway Corp,ISCA,0.0463%
Iridium Communications Inc,IRDM,0.0462%
Diebold Nixdorf Inc,DBD,0.0461%
TherapeuticsMD Inc,TXMD,0.0461%
Evoqua Water Technologies Corp,AQUA,0.0461%
Encore Wire Corp,WIRE,0.0458%
MyoKardia Inc,MYOK,0.0458%
United Fire Group Inc,UFCS,0.0456%
Knoll Inc,KNL,0.0455%
Re/Max Holdings Inc,RMAX,0.0454%
CBIZ Inc,CBZ,0.0453%
Syntel Inc,SYNT,0.0453%
PJT Partners Inc,PJT,0.0453%
Enova International Inc,ENVA,0.0453%
Quotient Technology Inc,QUOT,0.0452%
Exterran Corp,EXTN,0.0452%
Denny's Corp,DENN,0.045%
US Concrete Inc,USCR,0.045%
Aircastle Ltd,AYR,0.045%
Sturm Ruger & Company Inc,RGR,0.0449%
ARMOUR Residential REIT Inc,ARR,0.0446%
J C Penney Company Inc,JCP,0.0444%
Belmond Ltd,BEL,0.0443%
Core-Mark Holding Company Inc,CORE,0.0441%
Ramco-Gershenson Properties Trust,RPT,0.0441%
TIER REIT Inc,TIER,0.0438%
Sonic Corp,SONC,0.0437%
Retrophin Inc,RTRX,0.0434%
Lindsay Corp,LNN,0.0432%
LivePerson Inc,LPSN,0.0432%
Southside Bancshares Inc,SBSI,0.0432%
Virtu Financial Inc,VIRT,0.0432%
Orthofix International NV,OFIX,0.0431%
Kelly Services Inc,KELYA,0.043%
Seritage Growth Properties,SRG,0.043%
InfraREIT Inc,HIFR,0.0429%
Koppers Holdings Inc,KOP,0.0428%
Douglas Dynamics Inc,PLOW,0.0428%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0428%
Fairmount Santrol Holdings Inc,FMSA,0.0427%
Career Education Corp,CECO,0.0424%
Meridian Bancorp Inc,EBSB,0.0424%
Hortonworks Inc,HDP,0.0423%
Stratasys Ltd,SSYS,0.0423%
Gray Television Inc,GTN,0.0423%
Alarm.com Holdings Inc,ALRM,0.0422%
Heritage Financial Corp,HFWA,0.0421%
SEACOR Holdings Inc,CKH,0.0421%
NMI Holdings Inc,NMIH,0.042%
PGT Innovations Inc,PGTI,0.0419%
Boingo Wireless Inc,WIFI,0.0419%
Lakeland Bancorp Inc,LBAI,0.0418%
Stewart Information Services Corp,STC,0.0418%
AMC Entertainment Holdings Inc,AMC,0.0417%
National Bank Holdings Corp,NBHC,0.0417%
Alder Biopharmaceuticals Inc,ALDR,0.0417%
MTS Systems Corp,MTSC,0.0416%
Monotype Imaging Holdings Inc,TYPE,0.0416%
Easterly Government Properties Inc,DEA,0.0416%
Hanmi Financial Corp,HAFC,0.0416%
Advanced Drainage Systems Inc,WMS,0.0415%
James River Group Holdings Ltd,JRVR,0.0415%
LendingClub Corp,LC,0.0411%
Inter Parfums Inc,IPAR,0.0411%
Atrion Corp,ATRI,0.041%
Newpark Resources Inc,NR,0.041%
Instructure Inc,INST,0.041%
Multi-Color Corp,LABL,0.041%
Okta Inc,OKTA,0.041%
Andersons Inc,ANDE,0.041%
William Lyon Homes,WLH,0.041%
Amkor Technology Inc,AMKR,0.0408%
Ship Finance International Ltd,SFL,0.0407%
Providence Service Corp,PRSC,0.0405%
United Financial Bancorp Inc,UBNK,0.0405%
Cadence Bancorp,CADE,0.0404%
Luminex Corp,LMNX,0.0404%
FormFactor Inc,FORM,0.0404%
ScanSource Inc,SCSC,0.0404%
Washington Trust Bancorp Inc,WASH,0.0403%
1st Source Corp,SRCE,0.0403%
New Media Investment Group Inc,NEWM,0.0402%
Innophos Holdings Inc,IPHS,0.0402%
Alexander's Inc,ALX,0.0402%
Chatham Lodging Trust,CLDT,0.0401%
Kratos Defense and Security Solutions Inc,KTOS,0.0401%
Camping World Holdings Inc,CWH,0.0401%
iRhythm Technologies Inc,IRTC,0.04%
ArcBest Corp,ARCB,0.0399%
Franklin Street Properties Corp,FSP,0.0398%
Modine Manufacturing Co,MOD,0.0398%
Bryn Mawr Bank Corp,BMTC,0.0397%
MACOM Technology Solutions Holdings Inc,MTSI,0.0395%
Flexion Therapeutics Inc,FLXN,0.0395%
FARO Technologies Inc,FARO,0.0395%
Cohen & Steers Inc,CNS,0.0395%
Preferred Bank,PFBC,0.0392%
K2M Group Holdings Inc,KTWO,0.0392%
Ring Energy Inc,REI,0.0389%
Keane Group Inc,FRAC,0.0389%
Heartland Express Inc,HTLD,0.0389%
Univest Corporation of Pennsylvania,UVSP,0.0389%
Phibro Animal Health Corp,PAHC,0.0389%
Customers Bancorp Inc,CUBI,0.0388%
KMG Chemicals Inc,KMG,0.0388%
Banco Latinoamericano de Comercio Exterior SA,BLX,0.0388%
Rudolph Technologies Inc,RTEC,0.0388%
Century Aluminum Co,CENX,0.0388%
Stock Yards Bancorp Inc,SYBT,0.0387%
Malibu Boats Inc,MBUU,0.0387%
Chase Corp,CCF,0.0386%
Genesco Inc,GCO,0.0386%
Jagged Peak Energy Inc,JAG,0.0386%
MTGE Investment Corp,MTGE,0.0386%
Banc of California Inc,BANC,0.0386%
Rapid7 Inc,RPD,0.0384%
Central Pacific Financial Corp,CPF,0.0383%
Perficient Inc,PRFT,0.0382%
Federal Agricultural Mortgage Corp,AGM,0.0381%
Connecticut Water Service Inc,CTWS,0.038%
TrustCo Bank Corp N Y,TRST,0.038%
MiMedx Group Inc,MDXG,0.0379%
Frontier Communications Corp,FTR,0.0379%
Nanometrics Inc,NANO,0.0379%
Pros Holdings Inc,PRO,0.0378%
Carbonite Inc,CARB,0.0378%
Vista Outdoor Inc,VSTO,0.0377%
Independence Realty Trust Inc,IRT,0.0374%
Capstead Mortgage Corp,CMO,0.0374%
Shutterstock Inc,SSTK,0.0373%
Northstar Realty Europe Corp,NRE,0.0373%
Tutor Perini Corp,TPC,0.0373%
Esperion Therapeutics Inc,ESPR,0.0373%
Liberty Media Corp,BATRK,0.0372%
Virtus Investment Partners Inc,VRTS,0.0372%
Manitowoc Company Inc,MTW,0.0372%
M/I Homes Inc,MHO,0.0371%
Red Robin Gourmet Burgers Inc,RRGB,0.0371%
Laureate Education Inc,LAUR,0.0371%
Warrior Met Coal Inc,HCC,0.037%
Columbus McKinnon Corp,CMCO,0.037%
St. Joe Co,JOE,0.0369%
ConnectOne Bancorp Inc,CNOB,0.0369%
Getty Realty Corp,GTY,0.0368%
Trico Bancshares,TCBK,0.0366%
Ruth's Hospitality Group Inc,RUTH,0.0364%
Intra-Cellular Therapies Inc,ITCI,0.0364%
CoBiz Financial Inc,COBZ,0.0363%
Huron Consulting Group Inc,HURN,0.0363%
FBL Financial Group Inc,FFG,0.0363%
Alteryx Inc,AYX,0.0363%
Sunrun Inc,RUN,0.0362%
Universal Health Realty Income Trust,UHT,0.0362%
Kindred Healthcare Inc,KND,0.0362%
Coca-Cola Bottling Co Consolidated,COKE,0.0362%
Acushnet Holdings Corp,GOLF,0.0361%
MacroGenics Inc,MGNX,0.036%
CytomX Therapeutics Inc,CTMX,0.036%
Consolidated Communications Holdings Inc,CNSL,0.0358%
Marten Transport Ltd,MRTN,0.0357%
Schnitzer Steel Industries Inc,SCHN,0.0357%
Revance Therapeutics Inc,RVNC,0.0356%
R1 RCM Inc,RCM,0.0356%
Dean Foods Co,DF,0.0356%
Apptio Inc,APTI,0.0356%
Community Trust Bancorp Inc,CTBI,0.0356%
Web.com Group Inc,WEB,0.0353%
Carolina Financial Corp,CARO,0.0353%
German American Bancorp Inc,GABC,0.0352%
Aegion Corp,AEGN,0.0351%
Cardiovascular Systems Inc,CSII,0.035%
CIRCOR International Inc,CIR,0.0349%
SunCoke Energy Inc,SXC,0.0348%
Vocera Communications Inc,VCRA,0.0348%
Veeco Instruments Inc,VECO,0.0348%
Halcon Resources Corp,HK,0.0348%
Flagstar Bancorp Inc,FBC,0.0348%
CryoLife Inc,CRY,0.0347%
Astronics Corp,ATRO,0.0347%
Scorpio Tankers Inc,STNG,0.0347%
NCI Building Systems Inc,NCS,0.0347%
Hersha Hospitality Trust,HT,0.0347%
Briggs & Stratton Corp,BGG,0.0346%
CEVA Inc,CEVA,0.0345%
Audentes Therapeutics Inc,BOLD,0.0345%
Quality Systems Inc,QSII,0.0344%
Assembly Biosciences Inc,ASMB,0.0343%
TG Therapeutics Inc,TGTX,0.0343%
MBIA Inc,MBI,0.0342%
Thermon Group Holdings Inc,THR,0.0342%
ADTRAN Inc,ADTN,0.0341%
Hyster-Yale Materials Handling Inc,HY,0.034%
Kinsale Capital Group Inc,KNSL,0.034%
AMAG Pharmaceuticals Inc,AMAG,0.034%
Cass Information Systems Inc,CASS,0.034%
Flushing Financial Corp,FFIC,0.034%
Granite Point Mortgage Trust Inc,GPMT,0.0339%
AtriCure Inc,ATRC,0.0339%
Resolute Energy Corp,REN,0.0338%
Houghton Mifflin Harcourt Co,HMHC,0.0338%
Investment Technology Group Inc,ITG,0.0337%
P H Glatfelter Co,GLT,0.0336%
HomeStreet Inc,HMST,0.0335%
Stoneridge Inc,SRI,0.0335%
EZCORP Inc,EZPW,0.0334%
Stone Energy Corp,SGY,0.0333%
Green Plains Inc,GPRE,0.0333%
AngioDynamics Inc,ANGO,0.0332%
INTL FCStone Inc,INTL,0.0332%
HighPoint Resources Corp,HPR,0.0331%
National Western Life Group Inc,NWLI,0.033%
Super Micro Computer Inc,SMCI,0.033%
Heidrick & Struggles International Inc,HSII,0.0328%
CalAmp Corp,CAMP,0.0328%
Lydall Inc,LDL,0.0328%
TrueCar Inc,TRUE,0.0327%
Cerus Corp,CERS,0.0326%
Northfield Bancorp Inc,NFBK,0.0325%
Kforce Inc,KFRC,0.0325%
Echo Global Logistics Inc,ECHO,0.0324%
New Senior Investment Group Inc,SNR,0.0324%
Inovalon Holdings Inc,INOV,0.0324%
Comtech Telecommunications Corp,CMTL,0.0323%
GasLog Ltd,GLOG,0.0323%
AVX Corp,AVX,0.0323%
Axcelis Technologies Inc,ACLS,0.0322%
Triumph Bancorp Inc,TBK,0.0322%
Amphastar Pharmaceuticals Inc,AMPH,0.0322%
STAAR Surgical Co,STAA,0.0321%
Cutera Inc,CUTR,0.0321%
CBL & Associates Properties Inc,CBL,0.0321%
Camden National Corp,CAC,0.0321%
Guaranty Bancorp,GBNK,0.032%
Epizyme Inc,EPZM,0.032%
National Healthcare Corp,NHC,0.032%
iStar Inc,STAR,0.032%
Liberty Tripadvisor Holdings Inc,LTRPA,0.0319%
Horizon Bancorp,HBNC,0.0319%
Fossil Group Inc,FOSL,0.0318%
Petmed Express Inc,PETS,0.0317%
Xcerra Corp,XCRA,0.0317%
Omeros Corp,OMER,0.0316%
Penn Virginia Corp,PVAC,0.0316%
Middlesex Water Co,MSEX,0.0314%
Unitil Corp,UTL,0.0313%
Supervalu Inc,SVU,0.0313%
Universal Electronics Inc,UEIC,0.0313%
Lattice Semiconductor Corp,LSCC,0.0312%
Donnelley Financial Solutions Inc,DFIN,0.0312%
New York Mortgage Trust Inc,NYMT,0.0312%
TimkenSteel Corp,TMST,0.0311%
Carvana Co,CVNA,0.0311%
Ultra Clean Holdings Inc,UCTT,0.0311%
Anika Therapeutics Inc,ANIK,0.0311%
World Acceptance Corp,WRLD,0.031%
Live Oak Bancshares Inc,LOB,0.031%
Overstock.com Inc,OSTK,0.0308%
CommerceHub Inc,CHUBK,0.0308%
Buckle Inc,BKE,0.0308%
Cactus Inc,WHD,0.0308%
Everbridge Inc,EVBG,0.0308%
Verso Corp,VRS,0.0307%
Triple-S Management Corp,GTS,0.0307%
Investors Real Estate Trust,IRET,0.0306%
Quad/Graphics Inc,QUAD,0.0306%
Global Brass and Copper Holdings Inc,BRSS,0.0305%
Pennsylvania Real Estate Investment Trust,PEI,0.0305%
Bridge Bancorp Inc,BDGE,0.0304%
HealthStream Inc,HSTM,0.0304%
Trupanion Inc,TRUP,0.0301%
Diamond Hill Investment Group Inc,DHIL,0.03%
W&T Offshore Inc,WTI,0.0299%
SP Plus Corp,SP,0.0298%
CSW Industrials Inc,CSWI,0.0298%
E. W. Scripps Co,SSP,0.0298%
Bonanza Creek Energy Inc,BCEI,0.0298%
SpartanNash Co,SPTN,0.0298%
Spartan Motors Inc,SPAR,0.0298%
Armada Hoffler Properties Inc,AHH,0.0297%
OFG Bancorp,OFG,0.0296%
Kimball International Inc,KBAL,0.0295%
Genomic Health Inc,GHDX,0.0295%
American Public Education Inc,APEI,0.0295%
Dime Community Bancshares Inc,DCOM,0.0294%
Invacare Corp,IVC,0.0293%
Cincinnati Bell Inc,CBB,0.0292%
Century Communities Inc,CCS,0.0291%
NRG Yield Inc,NYLD.A,0.0291%
American Vanguard Corp,AVD,0.0289%
Vanda Pharmaceuticals Inc,VNDA,0.0289%
Atkore International Group Inc,ATKR,0.0288%
Barrett Business Services Inc,BBSI,0.0288%
Heritage Commerce Corp,HTBK,0.0287%
ORBCOMM Inc,ORBC,0.0287%
Oritani Financial Corp,ORIT,0.0287%
Unisys Corp,UIS,0.0286%
XO Group Inc,XOXO,0.0285%
Hamilton Lane Inc,HLNE,0.0285%
Collegium Pharmaceutical Inc,COLL,0.0285%
Cohu Inc,COHU,0.0285%
Argan Inc,AGX,0.0284%
First Defiance Financial Corp,FDEF,0.0284%
Peoples Bancorp Inc,PEBO,0.0283%
Urstadt Biddle Properties Inc,UBA,0.0282%
Electro Scientific Industries Inc,ESIO,0.0282%
International Seaways Inc,INSW,0.0282%
Quanex Building Products Corp,NX,0.0282%
Tower International Inc,TOWR,0.0281%
Great Southern Bancorp Inc,GSBC,0.0281%
American Outdoor Brands Corp,AOBC,0.028%
Meridian Bioscience Inc,VIVO,0.028%
First of Long Island Corp,FLIC,0.0278%
K12 Inc,LRN,0.0276%
Griffon Corp,GFF,0.0276%
Workiva Inc,WK,0.0275%
Tellurian Inc,TELL,0.0275%
Applied Optoelectronics Inc,AAOI,0.0275%
Vicor Corp,VICR,0.0275%
Movado Group Inc,MOV,0.0274%
Mercantile Bank Corp,MBWM,0.0274%
Hudson Ltd,HUD,0.0274%
Regis Corp,RGS,0.0274%
Accelerate Diagnostics Inc,AXDX,0.0272%
Ethan Allen Interiors Inc,ETH,0.0271%
DXP Enterprises Inc,DXPE,0.0271%
Express Inc,EXPR,0.0271%
LSC Communications Inc,LKSD,0.027%
CVR Energy Inc,CVI,0.027%
Lantheus Holdings Inc,LNTH,0.0269%
Ambac Financial Group Inc,AMBC,0.0269%
TriState Capital Holdings Inc,TSC,0.0269%
Marcus Corp,MCS,0.0268%
Par Pacific Holdings Inc,PARR,0.0267%
Gorman-Rupp Co,GRC,0.0267%
NN Inc,NNBR,0.0267%
Teekay Corp,TK,0.0267%
DMC Global Inc,BOOM,0.0267%
Neogenomics Inc,NEO,0.0266%
ZIOPHARM Oncology Inc,ZIOP,0.0266%
Tucows Inc,TCX,0.0266%
Geron Corp,GERN,0.0265%
Heska Corp,HSKA,0.0265%
Rigel Pharmaceuticals Inc,RIGL,0.0265%
Five Prime Therapeutics Inc,FPRX,0.0265%
QCR Holdings Inc,QCRH,0.0264%
Opus Bank,OPB,0.0264%
Lumber Liquidators Holdings Inc,LL,0.0264%
Saul Centers Inc,BFS,0.0263%
RMR Group Inc,RMR,0.0263%
Party City Holdco Inc,PRTY,0.0261%
Fiesta Restaurant Group Inc,FRGI,0.0261%
Peapack-Gladstone Financial Corp,PGC,0.0259%
Ashford Hospitality Trust Inc,AHT,0.0258%
Insteel Industries Inc,IIIN,0.0258%
CatchMark Timber Trust Inc,CTT,0.0257%
Gogo Inc,GOGO,0.0257%
Green Bancorp Inc,GNBC,0.0257%
ATN International Inc,ATNI,0.0257%
Bristow Group Inc,BRS,0.0256%
Acacia Communications Inc,ACIA,0.0256%
Mesa Laboratories Inc,MLAB,0.0256%
GoPro Inc,GPRO,0.0256%
G1 Therapeutics Inc,GTHX,0.0255%
Karyopharm Therapeutics Inc,KPTI,0.0255%
Preferred Apartment Communities Inc,APTS,0.0255%
Marcus & Millichap Inc,MMI,0.0254%
REV Group Inc,REVG,0.0254%
Control4 Corp,CTRL,0.0253%
Hibbett Sports Inc,HIBB,0.0253%
La Jolla Pharmaceutical Co,LJPC,0.0253%
First Foundation Inc,FFWM,0.0251%
Myers Industries Inc,MYE,0.0251%
Wesco Aircraft Holdings Inc,WAIR,0.025%
Nationstar Mortgage Holdings Inc,NSM,0.025%
Madrigal Pharmaceuticals Inc,MDGL,0.0249%
First Community Bancshares Inc,FCBC,0.0249%
WAVE Life Sciences Ltd,WVE,0.0249%
Photronics Inc,PLAB,0.0247%
Titan International Inc,TWI,0.0247%
Abeona Therapeutics Inc,ABEO,0.0246%
SandRidge Energy Inc,SD,0.0245%
FB Financial Corp,FBK,0.0245%
Finish Line Inc,FINL,0.0244%
Bancorp Inc,TBBK,0.0244%
RR Donnelley & Sons Co,RRD,0.0244%
Adamas Pharmaceuticals Inc,ADMS,0.0244%
Kronos Worldwide Inc,KRO,0.0242%
Surmodics Inc,SRDX,0.0242%
Team Inc,TISI,0.0241%
State Auto Financial Corp,STFC,0.0241%
Tabula Rasa HealthCare Inc,TRHC,0.0241%
Fidelity Southern Corp,LION,0.0241%
Prothena Corporation PLC,PRTA,0.024%
Maiden Holdings Ltd,MHLD,0.0239%
National Commerce Corp,NCOM,0.0239%
Haynes International Inc,HAYN,0.0239%
BioCryst Pharmaceuticals Inc,BCRX,0.0239%
RadNet Inc,RDNT,0.0239%
Renewable Energy Group Inc,REGI,0.0238%
Sonic Automotive Inc,SAH,0.0238%
Achillion Pharmaceuticals Inc,ACHN,0.0238%
Ultra Petroleum Corp,UPL,0.0238%
Bank of Marin Bancorp,BMRC,0.0237%
Loral Space & Communications Inc,LORL,0.0237%
Greenhill & Co Inc,GHL,0.0237%
Achaogen Inc,AKAO,0.0236%
AG Mortgage Investment Trust Inc,MITT,0.0236%
Freshpet Inc,FRPT,0.0236%
Novavax Inc,NVAX,0.0236%
Glu Mobile Inc,GLUU,0.0235%
SunPower Corp,SPWR,0.0235%
Midland States Bancorp Inc,MSBI,0.0235%
Nicolet Bankshares Inc,NCBS,0.0234%
United Community Financial Corp,UCFC,0.0234%
LeMaitre Vascular Inc,LMAT,0.0234%
SailPoint Technologies Holdings Inc,SAIL,0.0234%
TerraForm Power Inc,TERP,0.0233%
Golden Entertainment Inc,GDEN,0.0233%
MarineMax Inc,HZO,0.0233%
Tredegar Corp,TG,0.0233%
Front Yard Residential Corp,RESI,0.0232%
AppFolio Inc,APPF,0.0232%
Gladstone Commercial Corp,GOOD,0.0231%
Coherus BioSciences Inc,CHRS,0.023%
ANI Pharmaceuticals Inc,ANIP,0.023%
Blue Hills Bancorp Inc,BHBK,0.023%
Textainer Group Holdings Ltd,TGH,0.023%
Benefitfocus Inc,BNFT,0.0229%
Chuy's Holdings Inc,CHUY,0.0229%
Community Health Systems Inc,CYH,0.0229%
NV5 Global Inc,NVEE,0.0229%
OMNOVA Solutions Inc,OMN,0.0228%
Endurance International Group Holdings Inc,EIGI,0.0228%
MYR Group Inc,MYRG,0.0228%
Independent Bank Corp,IBCP,0.0227%
Stemline Therapeutics Inc,STML,0.0227%
RPX Corp,RPXC,0.0227%
Monarch Casino & Resort Inc,MCRI,0.0227%
Presidio Inc,PSDO,0.0227%
VASCO Data Security International Inc,VDSI,0.0226%
Beazer Homes USA Inc,BZH,0.0226%
Tootsie Roll Industries Inc,TR,0.0225%
Chefs' Warehouse Inc,CHEF,0.0225%
John B Sanfilippo & Son Inc,JBSS,0.0225%
Tetra Technologies Inc,TTI,0.0224%
Allegiance Bancshares Inc,ABTX,0.0224%
Fate Therapeutics Inc,FATE,0.0224%
Limelight Networks Inc,LLNW,0.0223%
Tejon Ranch Co,TRC,0.0223%
Ingles Markets Inc,IMKTA,0.0223%
Progenics Pharmaceuticals Inc,PGNX,0.0222%
Westwood Holdings Group Inc,WHG,0.0222%
CorVel Corp,CRVL,0.0222%
Conn's Inc,CONN,0.0222%
National Presto Industries Inc,NPK,0.0222%
MCBC Holdings Inc,MCFT,0.0221%
Ocwen Financial Corp,OCN,0.0221%
NexPoint Residential Trust Inc,NXRT,0.0221%
Unifi Inc,UFI,0.022%
Veritex Holdings Inc,VBTX,0.022%
PDL BioPharma Inc,PDLI,0.0218%
Intelsat SA,I,0.0218%
Anworth Mortgage Asset Corp,ANH,0.0216%
Financial Institutions Inc,FISI,0.0216%
Ennis Inc,EBF,0.0216%
Greenlight Capital Re Ltd,GLRE,0.0215%
Codexis Inc,CDXS,0.0215%
Resources Connection Inc,RECN,0.0214%
Waterstone Financial Inc,WSBF,0.0214%
CorEnergy Infrastructure Trust Inc,CORR,0.0214%
Scorpio Bulkers Inc,SALT,0.0214%
Tactile Systems Technology Inc,TCMD,0.0214%
Nautilus Inc,NLS,0.0213%
Engility Holdings Inc,EGL,0.0213%
Cross Country Healthcare Inc,CCRN,0.0212%
InnerWorkings Inc,INWK,0.0212%
FTS International Inc,FTSI,0.0211%
First Financial Corp,THFF,0.0211%
Bar Harbor Bankshares,BHB,0.0211%
Lannett Company Inc,LCI,0.0211%
Hometrust Bancshares Inc,HTBI,0.021%
VSE Corp,VSEC,0.021%
TTEC Holdings Inc,TTEC,0.0209%
MediciNova Inc,MNOV,0.0208%
Community Healthcare Trust Inc,CHCT,0.0207%
B. Riley Financial Inc,RILY,0.0207%
People's Utah Bancorp,PUB,0.0206%
REX American Resources Corp,REX,0.0206%
Abraxas Petroleum Corp,AXAS,0.0206%
USA Technologies Inc,USAT,0.0206%
Synchronoss Technologies Inc,SNCR,0.0205%
Quinstreet Inc,QNST,0.0205%
Arrow Financial Corp,AROW,0.0205%
Everi Holdings Inc,EVRI,0.0204%
Plug Power Inc,PLUG,0.0204%
Klondex Mines Ltd,KDX,0.0204%
QAD Inc,QADA,0.0204%
CRA International Inc,CRAI,0.0203%
Weis Markets Inc,WMK,0.0203%
Veritiv Corp,VRTV,0.0203%
Zumiez Inc,ZUMZ,0.0203%
Kimball Electronics Inc,KE,0.0203%
Akebia Therapeutics Inc,AKBA,0.0202%
PQ Group Holdings Inc,PQG,0.0201%
Caesarstone Ltd,CSTE,0.0201%
CNB Financial Corp,CCNE,0.02%
Keryx Biopharmaceuticals Inc,KERX,0.02%
